,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,total_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,date,iso_code,month_yr
1242,461.922,1.651,7.933,0.053,0.73,14.54870976293084,108.96162612082617,44.493,0.205,0.008,124.2,0.0,0.0,0.0,0.0,0.0,60.19,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-28,KOR,09-2020
1243,483.479,1.5759999999999998,8.459,0.033,1.19,12.90643637386475,109.61693260846278,46.709,0.185,0.009000000000000001,117.5,0.0,0.0,0.0,0.0,0.0,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-12,KOR,10-2020
1244,507.61,1.977,8.966000000000003,0.036000000000000004,1.15,12.192038883338043,109.18931669885569,49.342,0.192,0.01,97.2,0.0,0.0,0.0,0.0,0.0,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,KOR,10-2020
1245,538.99,2.356,9.453,0.036000000000000004,1.16,14.549209046299929,114.42328932705504,52.303,0.201,0.012,85.4,0.0,0.0,0.0,0.0,0.0,51.39,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-09,KOR,11-2020
1246,611.1080000000002,6.557,9.941,0.045,1.4,15.412590894015501,117.32662087013978,55.856,0.29600000000000004,0.022,45.1,0.0,0.0,0.0,0.0,0.0,56.94,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-23,KOR,11-2020
1247,755.382,11.425,10.759,0.07200000000000001,1.27,16.886543000936584,135.8293048424407,61.229,0.4,0.029,35.0,14.723671809840596,12.236679326971228,4.340072560985023,2894.66628408432,1.722,60.65,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2895.755965232849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-12-07,KOR,12-2020
1248,1003.018,19.759,14.073,0.34,1.12,16.555854363215964,117.25191845691506,69.533,0.723,0.027000000000000003,36.6,16.49706861206813,12.707991792548981,5.473397413561531,2895.8459486961365,1.722,57.87,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2899.217101097107,0.0,3.93,0.0,0.0,0.0,0.0,0.0,1.12,94.95,0.0,0.0,2020-12-21,KOR,12-2020
1249,1266.519,17.414,19.628,0.412,0.9,18.90736581497059,112.55071695648985,81.58800000000002,0.884,0.02,50.8,19.325584232033606,13.634414379780075,6.544098968020789,2896.880301952362,1.722,67.59,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2902.0887269973755,0.53,3.74,0.0,0.0,0.0,0.0,0.0,5.88,89.85,0.0,0.0,2021-01-04,KOR,01-2021
1250,1357.582,13.009,22.707,0.44,0.75,17.105274414446576,94.80079514723548,88.917,1.047,0.012,80.5,20.72378882133877,13.935957428641881,7.453225347926287,2898.0456252098083,1.722,63.89,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2905.4879484176636,0.0,5.56,1.39,0.0,0.0,0.0,0.0,0.0,93.05,0.0,0.0,2021-01-11,KOR,01-2021
1251,1478.895,7.685,26.722,0.245,0.95,17.47529363944183,104.98865845115688,102.164,0.87,0.009000000000000001,113.2,19.56083982001969,13.9174498740703,6.530376732561458,2896.690396785736,1.722,63.89,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2901.6004915237427,2.74,4.11,0.0,0.0,0.0,0.0,0.0,12.33,80.82,0.0,0.0,2021-01-25,KOR,01-2021
1252,1588.28,7.359,28.886,0.131,0.94,18.352072329304058,111.60168774812155,114.089,0.949,0.008,129.0,19.39775057770059,13.418366663786543,6.862292648503861,2896.722770214081,1.722,63.89,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2901.7441987991333,0.0,4.06,0.0,0.0,0.0,1.02,0.0,19.29,75.63,0.0,0.0,2021-02-08,KOR,02-2021
1253,1709.009,9.345,30.66,0.109,0.91,16.666980530229964,99.30673726232226,123.899,0.763,0.012,81.6,20.539976345736545,13.60156616474153,7.7124169014968595,2896.982499599457,1.722,63.89,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.0,2902.508755683899,0.0,6.61,0.0,0.0,0.41,0.0,0.0,18.6,74.38,0.0,0.0,2021-02-22,KOR,02-2021
1254,1817.809,8.05,32.063,0.109,1.1,16.97669902807057,145.76197893525796,132.431,0.564,0.014,70.0,0.78,0.77,0.01,1020.0,0.102,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.102,1020.0,1.55,2.33,0.0,0.0,0.78,0.39,0.0,11.63,83.32,0.0,0.0,2021-03-08,KOR,03-2021
1255,1937.835,8.468,33.213,0.07200000000000001,0.97,18.59720873224135,155.79453735106563,141.366,0.667,0.013,78.8,1.38,1.37,0.02,237.0,0.023,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.023,237.0,0.0,0.37,0.74,0.0,0.0,0.0,0.0,8.86,90.03,0.0,0.0,2021-03-22,KOR,03-2021
1256,2070.551,10.158,34.149,0.064,1.15,22.287438964249773,153.54721762712597,151.804,0.6990000000000001,0.015,68.8,2.07,2.0,0.08,568.0,0.051,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.051,568.0,1.85,4.32,0.31,0.62,0.0,0.0,0.0,19.75,73.15,0.0,0.0,2021-04-05,KOR,04-2021
1257,2245.29,12.55,35.123000000000005,0.075,1.05,22.39054032632248,150.2192776208244,162.636,0.7979999999999999,0.016,63.6,3.42,3.28,0.17,1258.0,0.125,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.125,1258.0,1.47,4.66,0.0,1.72,0.25,0.0,0.0,19.12,72.78,0.0,0.0,2021-04-19,KOR,04-2021
1258,2422.153,12.171,35.86400000000001,0.056,0.96,19.270722290812053,127.1764838119434,172.035,0.644,0.019,52.9,7.44,6.89,0.58,3408.0,0.301,52.78,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.301,3408.0,1.7,4.15,0.0,0.57,0.0,0.0,1.7,32.08,59.8,0.0,0.0,2021-05-03,KOR,05-2021
1259,2588.783,12.628,37.111,0.07,1.01,19.624461244681754,146.82175003513657,180.323,0.593,0.021,46.9,9.49,7.42,2.11,1431.0,0.015,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.015,1431.0,0.45,0.9,0.0,0.0,0.0,0.0,8.07,32.74,57.84,0.0,0.0,2021-05-17,KOR,05-2021
1260,2744.343,10.625,38.261,0.07,0.99,16.733312679290187,141.76540165873348,187.763,0.5579999999999999,0.019,52.5,15.71,11.42,4.33,6272.0,0.5379999999999999,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.5379999999999999,6272.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,6.19,88.1,0.0,0.0,2021-05-31,KOR,05-2021
1261,2897.31,9.902,38.826,0.047,0.89,9.366664433050069,107.1070037461268,195.732,0.574,0.017,58.0,29.71,24.74,6.47,12092.0,1.149,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,1.149,12092.0,0.21,0.0,0.21,0.0,0.0,0.0,4.86,7.19,87.53,0.0,0.0,2021-06-14,KOR,06-2021
1262,3043.883,11.878,39.314,0.031,1.21,13.144525188084309,125.52342462235993,202.827,0.525,0.023,44.2,37.21,30.0,9.46,2363.0,0.064,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.064,2363.0,0.0,0.17,0.7,0.0,0.0,0.0,27.3,15.48,56.35,0.0,0.0,2021-06-28,KOR,06-2021
1263,3319.275,24.378,39.879,0.039,1.32,11.851700716689145,116.8054923025984,209.437,0.501,0.049,20.6,40.16,30.62,11.8,2204.0,0.061,45.37,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.061,2204.0,0.42,0.0,0.28,0.0,0.0,0.0,51.89,8.25,39.02,0.0,0.0,2021-07-12,KOR,07-2021
1264,3733.171,30.768,40.522,0.056,1.09,12.464916870869864,117.7195244687664,147.17808035685226,0.607,0.051,19.7,45.78,34.34,13.69,4261.0,0.343,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.343,4261.0,0.09,0.0,0.28,0.0,0.0,0.0,67.14,3.95,28.54,0.0,0.0,2021-07-26,KOR,07-2021
1265,4170.865,32.812,41.594,0.084,1.14,14.192783500521202,130.28771445009215,225.909,0.536,0.061,16.3,55.17,41.86,15.57,5966.0,0.397,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.397,5966.0,0.1,0.0,0.0,0.0,0.0,0.0,85.49,1.98,12.43,0.0,0.0,2021-08-09,KOR,08-2021
1266,4663.993,34.619,43.426,0.153,1.01,10.490541213438362,121.04195813190881,233.988,0.649,0.053,18.7,73.36,51.48,24.15,15398.0,0.903,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.903,15398.0,0.0,0.0,0.11,0.0,0.0,0.0,96.8,0.11,2.98,0.0,0.0,2021-08-23,KOR,08-2021
1267,5133.477,33.283,45.415,0.125,1.05,10.492330173203314,122.37575502216168,244.136,0.675,0.049,20.3,93.64,60.14,36.04,13364.0,0.478,47.22,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.478,13364.0,0.0,0.0,0.0,0.0,0.0,0.0,99.01,0.23,0.76,0.0,0.0,2021-09-06,KOR,09-2021
1268,5638.085,37.181,47.032,0.128,1.04,11.382011382932731,126.96637569902441,255.285,0.8,0.046,21.5,111.94,71.35,43.36,11478.0,0.7,47.22,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.7,11478.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.08,0.42,0.0,0.0,2021-09-20,KOR,09-2021
1269,6263.539000000002,43.187,49.19600000000001,0.16699999999999998,0.9,9.819819460399493,128.3802812312597,262.84,0.6659999999999999,0.065,15.4,127.93,77.57,53.19,12482.0,0.341,47.22,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.341,12482.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71,0.14,0.15,0.0,0.0,2021-10-04,KOR,10-2021
1270,6715.071999999999,28.833,52.412,0.265,0.84,6.890174524428751,120.4664458842899,1048.8759904952904,4.2860000000000005,0.006999999999999999,148.6,142.13,78.98,66.01,10149.0,0.125,47.22,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.916,0.125,10149.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,KOR,10-2021
1271,76128.443,358.087,422.312,0.99,1.07,24.163867325221574,0.0,638.518,2.6710000000000003,0.134,7.5,47.211186990108494,26.860374531698888,19.813081059782505,2673.0,0.192,50.93,4328553.0,232.128,33.7,2.345,1.114,65530.537,0.1,132.235,15.84,2.7,37.0,2.0,75.49,0.8059999999999999,0.192,2673.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,28.12,15.63,0.0,0.0,2021-06-14,KWT,06-2021
1272,81582.229,401.52,448.88,2.178,1.01,27.274567885274102,0.0,680.905,3.179,0.126,7.9,50.48168216114782,28.572735954477828,21.41133795594795,2673.0,0.192,60.19,4328553.0,232.128,33.7,2.345,1.114,65530.537,0.1,132.235,15.84,2.7,37.0,2.0,75.49,0.8059999999999999,0.192,2673.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7.5,2.5,0.0,0.0,2021-06-28,KWT,06-2021
1273,87180.17300000001,386.635,493.467,3.531,0.94,29.825303602790584,0.0,728.003,3.362,0.115,8.7,52.172063518193895,29.19303415071171,22.750363194638282,1610.0,0.15207404960528947,60.19,4328553.0,232.128,33.7,2.345,1.114,65530.537,0.1,132.235,15.84,2.7,37.0,2.0,75.49,0.8059999999999999,0.15534123533871025,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,98.48,1.52,0.0,0.0,0.0,2021-07-12,KWT,07-2021
1274,94358.091,51.188,556.075,0.462,0.57,24.3458711942759,0.0,851.8539999999998,2.52,0.02,49.2,60.11433148353756,33.197834603294766,25.35967824762818,2997.7284712791443,1.722,49.07,4328553.0,232.128,33.7,2.345,1.114,65530.537,0.1,132.235,15.84,2.7,37.0,2.0,75.49,0.8059999999999999,0.0,3018.3221731185913,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-08-23,KWT,08-2021
1275,95148.425,10.627,566.471,0.165,0.99,18.672546273795078,0.0,1005.41,5.092,0.002,479.1,67.12621710767634,36.74744488270704,28.051555372520845,2994.614272594452,1.722,38.89,4328553.0,232.128,33.7,2.345,1.114,65530.537,0.1,132.235,15.84,2.7,37.0,2.0,75.49,0.8059999999999999,0.0,3009.5370445251465,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,KWT,10-2021
1276,32853.603,638.443,240.651,2.469,1.22,53.574149043590324,246.5722921585707,429.58124256803796,7.7051046810631005,0.28390943315264444,1.1,11.837434544478562,6.57626068751788,4.724485614219655,2985.954598903656,1.722,87.04,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.0,2993.92973613739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,83.87,0.0,0.0,2021-01-11,LBN,01-2021
1277,41696.366,554.891,350.709,8.758,0.93,73.19427673192956,388.50412307271654,702.7415908429757,8.937205009853333,0.302393462374171,1.1,14.374001305385313,7.5936815254592265,5.66571713754589,2989.4031348228455,1.722,90.74,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.0,3003.730206489563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.27,58.73,0.0,0.0,2021-01-25,LBN,01-2021
1278,47565.788,399.037,543.2,11.227,0.92,78.69497780933284,439.6119631626234,901.8877579128116,9.802200744651671,0.27306880764080216,1.1,15.702753937157262,8.37961146276734,5.900324707194683,2990.011493206024,1.722,87.04,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.0,3005.6400957107544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,12.9,0.0,0.0,2021-02-08,LBN,02-2021
1279,52682.234,332.306,648.087,7.386,1.0,67.29052705750219,357.36323333630753,745.1515605847485,8.791400578799887,0.24772276993041586,1.1,0.27,0.0,0.0,354.0,0.1520720603002701,92.59,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.1552248310763389,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.68,4.32,0.0,0.0,2021-02-22,LBN,02-2021
1280,58779.45400000001,442.111,751.793,7.302,1.05,73.74920789704238,400.49028284483165,856.0835700628224,9.856932095043486,0.25855350713294695,1.1,0.95,0.0,0.0,383.0,0.15208122730837204,92.59,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.15523394051706418,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36,0.64,0.0,0.0,2021-03-08,LBN,03-2021
1281,65150.563,444.474,858.01,8.146,0.99,76.99520809697493,421.6392319434858,1113.1734011483397,10.776172407319322,0.25583578854163613,1.1,2.19,1.45,0.74,916.0,0.034,92.59,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.034,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2021-03-22,LBN,03-2021
1282,70984.086,383.315,951.818,6.479,0.91,72.50533101663522,378.21890493407363,1087.8593305818438,9.190610144578418,0.24721133870221865,1.1,3.48,2.13,1.34,874.0,0.053,81.48,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.053,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2021-04-05,LBN,04-2021
1283,75548.322,285.835,1028.046,5.403,0.8,66.60316279657557,329.22838502875084,1129.588354000592,8.531841159348264,0.22497269611715756,1.1,5.07,3.15,1.92,1210.0,0.07400000000000001,81.48,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.07400000000000001,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2021-04-19,LBN,04-2021
1284,78068.431,145.112,1085.07,3.672,0.68,54.51462929304418,228.4798013661598,1070.7453970525698,6.7904623698956215,0.18427468662794882,23.054061144313835,7.0,4.41,2.58,1094.0,0.052000000000000005,81.48,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.052000000000000005,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,1.1,0.0,0.0,2021-05-03,LBN,05-2021
1285,80949.738,48.328,1163.661,0.295,1.38,25.270081702306612,74.16031032225237,1043.6916489157204,3.9318894751247697,0.16831963011604348,76.2804554582051,23.13,15.03,8.1,3679.0,0.17,65.74,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.17,3679.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-07-12,LBN,07-2021
1286,2752.298,35.99800000000001,13.351,0.113,1.09,5.185107129220263,0.0,75.593,0.8029999999999999,0.045,22.3,21.819189435802972,13.701036588899932,7.762544470914734,2956.920823574066,1.722,79.17,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.0,2964.8652839660645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4099999999999975,92.58999999999996,0.0,0.0,2021-01-25,LKA,01-2021
1287,3267.1540000000005,34.901,16.979,0.279,1.02,5.857641621443577,18.58103485544825,85.193,0.6459999999999999,0.054000000000000006,18.5,0.78,0.78,0.0,480.0,0.048,79.17,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.048,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,82.61,0.0,0.0,2021-02-08,LKA,02-2021
1288,3745.446,27.173,20.933000000000003,0.312,0.8,5.260250094436984,14.442337618630518,94.9,0.64,0.042,23.6,1.65,1.65,0.0,1073.0,0.107,79.17,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.107,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,96.15,0.0,0.0,2021-02-22,LKA,02-2021
1289,4210.481,15.125,25.631,0.126,0.92,8.106230872048968,36.47705767322941,109.39,0.512,0.03,33.9,3.9,3.9,0.7128698457090348,358.0,0.036000000000000004,79.17,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.036000000000000004,358.0,4.17,0.0,0.0,0.0,0.0,0.0,2.08,12.5,81.25,0.0,0.0,2021-03-22,LKA,03-2021
1290,5287.9180000000015,75.092,32.981,0.412,1.54,16.20870063031623,57.60545912153839,132.035,0.974,0.077,13.0,4.77,4.32,0.45,617.0,0.001,84.26,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.001,617.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,90.91,7.57,0.0,0.0,2021-05-03,LKA,05-2021
1291,6754.428000000001,110.791,45.63399999999999,1.023,1.22,19.389684326469236,80.49184594632925,148.405,1.197,0.093,10.8,7.3,6.05,1.25,2923.0,0.245,90.74,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.245,2923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.91,9.09,0.0,0.0,2021-05-17,LKA,05-2021
1292,8669.179,127.538,67.032,1.3159999999999998,1.05,21.450619279509418,96.78994754333826,162.582,0.928,0.138,7.3,9.1,7.48,1.62,1222.0,0.112,85.19,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.112,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,88.37,4.65,0.0,0.0,2021-05-31,LKA,05-2021
1293,10509.317,119.238,105.129,3.13,0.91,20.371395876185858,112.7860469792654,175.213,0.8690000000000001,0.13699999999999998,7.3,13.17,10.63,2.53,3515.0,0.224,85.19,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.224,3515.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,88.52,1.64,0.0,0.0,2021-06-14,LKA,06-2021
1294,11885.582,90.962,138.855,2.339,0.86,17.001221511734656,84.86328756820285,187.14,0.8440000000000001,0.108,9.3,16.31,12.12,4.19,1357.0,0.08800000000000001,81.48,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.08800000000000001,1357.0,0.7,0.0,0.0,0.0,0.0,0.0,9.15,85.92,4.23,0.0,0.0,2021-06-28,LKA,06-2021
1295,12843.749,63.842,164.34599999999998,1.761,0.96,10.57879870049915,45.012714450682324,195.969,0.512,0.125,8.0,25.3,18.57,6.73,8082.0,0.6779999999999999,81.48,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.6779999999999999,8082.0,1.41,0.0,0.0,0.0,0.0,0.0,39.44,57.75,1.4,0.0,0.0,2021-07-12,LKA,07-2021
1296,13870.622,78.163,192.908,2.127,1.13,11.861456358369864,61.872529670851236,203.885,0.5489999999999999,0.142,7.0,42.99,34.58,8.4,12487.0,1.169,81.48,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,1.169,12487.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34,52.44,1.22,0.0,0.0,2021-07-26,LKA,07-2021
1297,15487.848,127.445,242.914,4.3260000000000005,1.27,19.241373111986128,138.94498068854182,213.891,0.784,0.163,6.2,43.09904483014283,32.777858945946,10.705330715024445,12093.0,0.696,79.63,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.696,12093.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14,11.02,0.84,0.0,0.0,2021-08-09,LKA,08-2021
1298,18344.392,237.551,351.672,8.619,1.18,39.618524666111085,293.78023019677676,225.691,0.87,0.273,3.7,82.62,56.27,26.35,8409.0,0.28600000000000003,86.11,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.28600000000000003,8409.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12,3.88,0.0,0.0,0.0,2021-08-23,LKA,08-2021
1299,21674.762,198.483,480.06,8.832,0.93,34.569907125727156,279.7677816136061,235.136,0.617,0.322,3.1,101.91,59.21,42.7,16018.0,0.269,80.56,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.269,16018.0,0.0,0.0,0.0,0.0,0.0,0.0,97.76,2.24,0.0,0.0,0.0,2021-09-06,LKA,09-2021
1300,23538.252,116.473,568.35,5.23,0.66,23.6912354306876,169.97605493291348,241.96400000000003,0.454,0.257,3.9,115.67,64.07,51.6,5243.0,0.183,80.56,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.183,5243.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,2.1,0.0,0.0,0.0,2021-09-20,LKA,09-2021
1301,24245.736,44.032,609.472,2.465,0.71,8.30035229849139,73.7501980379202,247.07,0.34600000000000003,0.127,7.9,123.0,67.82,55.17,2916.0,0.125,61.11,21497306.0,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,76.98,0.782,0.125,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,LKA,10-2021
