iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Year,Mu
MAR,2020-09,92242.66666666667,2035.4333333333334,1949.899966666667,1676.0666666666666,35.1,34.24283333333334,2470.027966666667,54.50379999999999,52.2134,44.880900000000004,0.9399333333333336,0.9169333333333332,1.1159999999999999,,,,,,,,,22874.428571428572,2285888.6896551726,61.21041379310344,0.6124642857142858,22785.833333333332,0.6100333333333332,0.0854,12.01666666666667,,,,,,,,,,,,,,66.69800000000004,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.14600000000013,7.139999999999994,0.8000000000000004,47.09999999999999,,1.1000000000000005,76.68000000000002,0.6859999999999999,,,,,,,,,,,,,,,,,,,,,
MAR,2020-10,168809.2258064516,3078.4193548387098,2929.0460322580643,2876.1290322580644,48.41935483870968,46.05529032258064,4520.288903225806,82.43232258064518,78.43248387096773,77.01554838709679,1.2965483870967744,1.2331935483870968,1.1109677419354838,,,,,,,,,22752.774193548386,2989530.4516129033,80.05203225806454,0.6092258064516131,22911.09677419355,0.613516129032258,0.12806451612903227,8.035483870967742,,,,,,,,,,,,,,62.12967741935487,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.1460000000002,7.1399999999999935,0.8000000000000004,47.09999999999998,,1.1000000000000005,76.68,0.6859999999999999,,,,,,,,,,,,,,,,,,,,,
MAR,2020-11,292163.1666666667,4575.066666666667,4565.366666666669,4827.133333333333,71.7,72.25233333333334,7823.399033333332,122.50879999999998,122.24906666666666,129.2585666666667,1.9199666666666666,1.9346333333333334,1.0413333333333337,,,,,,,,,20908.333333333332,3653854.033333333,97.84113333333335,0.5599333333333335,21138.766666666666,0.5660999999999999,0.21593333333333337,4.686666666666668,,,,,,,,,,,,,,64.39700000000003,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.14600000000013,7.139999999999994,0.8000000000000004,47.09999999999999,,1.1000000000000005,76.68000000000002,0.6859999999999999,,,,,,,,,,,,,,,,,,,,,
MAR,2020-12,404762.6451612903,2672.8064516129034,2865.239709677419,6733.032258064516,49.74193548387097,51.85706451612903,10838.531322580646,71.5710322580645,76.72399999999999,180.29377419354836,1.3319677419354836,1.388548387096774,0.842258064516129,,,,,,,,,16240.290322580646,4229748.193548387,113.2621612903226,0.43490322580645163,16575.0,0.44374193548387103,0.17067741935483868,5.909677419354838,,,,,,,,,,,,,,69.29193548387096,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.1460000000002,7.1399999999999935,0.8000000000000004,47.09999999999998,,1.1000000000000005,76.68,0.6859999999999999,,,,,,,,,,,,,,,,,,,,,
MAR,2021-01,457681.8387096774,1031.0967741935483,1142.4055483870966,7899.903225806452,28.612903225806452,30.539193548387093,12255.575000000003,27.610258064516124,30.590774193548388,211.5396774193548,0.7661612903225804,0.8176774193548383,0.8003225806451612,,,,,,,,,14434.967741935483,4696059.612903226,125.74874193548389,0.386516129032258,14570.709677419354,0.3901290322580645,0.0783225806451613,13.26774193548387,72000.0,,,,36000.0,44000.0,0.19333333333333336,,,,1178.3333333333333,,,76.84999999999995,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.1460000000002,7.1399999999999935,0.8000000000000004,47.09999999999998,,1.1000000000000005,76.68,0.6859999999999999,,,,,,,44000.0,1178.3333333333333,36000.0,,,,,,,,,,,,
MAR,2021-02,478304.75,446.32142857142856,480.5765,8476.964285714286,12.428571428571429,13.260178571428574,12807.805035714284,11.951357142857146,12.868642857142856,226.99189285714291,0.33274999999999993,0.3551428571428571,0.8300000000000002,,,,,,,,,9372.36,5044522.423076923,135.07969230769228,0.25096,9975.035714285714,0.26707142857142857,0.04775000000000001,21.275,1600994.2083333333,2853605.5,51565.125,,140603.61904761905,113067.25,4.2875,7.640000000000001,0.1375,,3027.6071428571427,107118.11111111111,0.2866666666666667,76.84999999999995,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.14600000000013,7.139999999999994,0.8000000000000004,47.09999999999999,,1.1000000000000005,76.68000000000004,0.6859999999999999,,,,,107118.11111111111,0.2866666666666667,113067.25,3027.6071428571427,140603.61904761905,,,,,,,,,,,,
MAR,2021-03,489764.3548387097,401.38709677419354,390.9631612903226,8734.838709677419,6.290322580645161,6.663677419354839,13114.66451612903,10.748129032258065,10.469064516129034,233.89709677419347,0.1684516129032258,0.1783870967741935,1.0377419354838708,,,,,,,,,9877.275862068966,5331769.9,142.77143333333336,0.2645172413793103,9710.516129032258,0.25999999999999995,0.04029032258064517,24.93870967741936,5930663.692307692,4116140.6923076925,1814523.0,,164676.55,146240.74193548388,15.881153846153843,11.022307692307692,4.858461538461539,,3916.0,39633.22580645161,0.10612903225806451,76.84999999999995,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.1460000000002,7.1399999999999935,0.8000000000000004,47.09999999999998,,1.1000000000000005,76.68,0.6859999999999999,,,,,39633.22580645161,0.10612903225806451,146240.74193548388,3916.0,164676.55,,,,,,,,,,,,
MAR,2021-04,504273.1,505.06666666666666,513.9334,8928.833333333334,6.833333333333333,6.795266666666666,13503.172566666672,13.524300000000002,13.761899999999999,239.0918000000001,0.1829,0.18186666666666665,1.001,,,,,,,,,8952.785714285714,5634110.0344827585,150.8673448275862,0.23971428571428574,9469.5,0.2536,0.05530000000000001,18.46,8694357.458333334,4578283.916666667,4116073.5416666665,,59902.68421052631,46982.13333333333,23.28125,12.259166666666667,11.022083333333335,,1258.1333333333334,18703.933333333334,0.05003333333333333,74.815,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.14600000000013,7.139999999999994,0.8000000000000004,47.09999999999999,,1.1000000000000005,76.68000000000002,0.6859999999999999,,,,,18703.933333333334,0.05003333333333333,46982.13333333333,1258.1333333333334,59902.68421052631,,,,,,,,,,,,
MAR,2021-05,515304.48387096776,257.0,269.88945161290326,9093.516129032258,4.0,4.216612903225807,13798.565322580645,6.881774193548385,7.226935483870968,243.50158064516137,0.10712903225806455,0.1128709677419355,0.9354838709677422,,,,,,,,,7828.967741935484,5873638.161290322,157.28132258064517,0.2097096774193549,7874.096774193548,0.2107741935483871,0.034032258064516145,30.08709677419355,11024540.45,6438611.55,4585928.9,,213262.6923076923,146836.1935483871,29.520999999999994,17.241500000000002,12.280000000000001,,3931.8064516129034,114742.90322580645,0.3072903225806452,71.3,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.1460000000002,7.1399999999999935,0.8000000000000004,47.09999999999998,,1.1000000000000005,76.68,0.6859999999999999,,,,,114742.90322580645,0.3072903225806452,146836.1935483871,3931.8064516129034,213262.6923076923,,,,,,,,,,,,
MAR,2021-06,524996.7333333333,404.8333333333333,374.5190666666667,9221.733333333334,4.966666666666667,4.7476,14058.099499999998,10.840366666666666,10.028666666666663,246.9350666666667,0.13300000000000003,0.1271666666666667,1.1480000000000001,,,,,,,,,10436.464285714286,6143060.517241379,164.49575862068966,0.2793928571428571,9858.2,0.2639666666666666,0.03826666666666667,26.283333333333335,16871651.391304348,9418168.0,7453483.391304348,,190316.25,170542.63333333333,45.17695652173913,25.218695652173913,19.96,,4566.666666666667,48359.3,0.12956666666666664,66.67000000000003,37344787.0,80.07999999999997,29.600000000000016,6.769000000000004,4.209000000000002,7485.0130000000045,1.0,419.14600000000013,7.139999999999994,0.8000000000000004,47.09999999999999,,1.1000000000000005,76.68000000000002,0.6859999999999999,,,,,48359.3,0.12956666666666664,170542.63333333333,4566.666666666667,190316.25,,,,,,,,,,,,
