,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,total_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,date,iso_code,month_yr
279,3137.422,6.318,50.248999999999995,0.057999999999999996,0.47,20.048924950542347,0.0,362.42434838102236,1.3093551579706797,0.1990391227442907,59.03127526890087,43.39346034001814,22.362034724290677,19.955494589975594,55.0,0.005,25.0,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.66099999999997,7.2,44.0,7.7,1.3,59.29,0.563,0.005,55.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,4.0,0.0,0.0,0.0,2021-09-20,CMR,09-2021
280,12414.975,204.58,135.72299999999998,0.614,1.08,7.053,44.897,1191.109,12.45,0.016,60.9,0.0,0.0,0.0,0.0,0.0,45.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,2.5,80.9,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3160.0,0.0,0.0,0.0,2020-11-23,DNK,11-2020
281,48133.247,270.564,1354.414,13.988,0.68,100.41,436.37,492.298,2.474,0.126,7.9,0.0,0.0,0.0,0.0,0.0,63.89,11632334.0,375.564,41.8,18.570999999999998,12.849,42658.575999999994,0.2,114.898,4.29,25.1,31.4,5.64,81.63,0.9309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,2020-11-23,BEL,11-2020
282,23476.065,152.937,646.633,2.188,1.11,27.205,98.461,396.57800000000003,3.49,0.044000000000000004,22.8,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.60800000000001,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,2.77,78.86,0.9259999999999999,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5297.0,0.0,0.0,0.0,2020-10-12,USA,10-2020
283,74968.034,680.8739999999998,556.56,5.4579999999999975,0.87,43.483000000000004,211.387,1264.003,7.9689999999999985,0.085,11.7,62.15,38.33,23.82,10702.0,0.57,64.81,9291000.0,402.606,30.6,11.732999999999999,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,82.97,0.919,0.57,10702.0,83.0,3.0,0.0,0.0,0.0,1.0,0.0,1667.0,575.0,0.0,0.0,0.0,2021-02-08,ISR,02-2021
284,10738.876,108.096,44.64,0.243,1.12,0.0,111.16442845279926,1102.64,11.425,0.009000000000000001,105.7,0.0,0.0,0.0,0.0,0.0,54.63,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,0.0,0.0,2020-10-12,ARE,10-2020
285,5711.95,88.00299999999999,60.415,0.537,0.99,8.377604140520422,77.13592104940176,1597.3210000000001,6.916,0.013000000000000001,78.6,127.4,70.93,56.45,10519.0,0.305,74.54,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,3.84,83.44,0.9440000000000001,0.305,10519.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.0,0.0,0.0,0.0,0.0,0.0,2021-10-18,AUS,10-2021
286,94409.11300000001,337.782,1665.245,0.7929999999999999,1.13,24.673000000000002,133.532,2031.2154667767052,9.014,0.040999999999999995,24.4,116.28,66.96,50.52,7409.0,0.431,60.65,67564251.0,122.57799999999999,42.0,19.718,13.079,38605.671,0.1,86.06,4.77,30.1,35.6,5.98,82.66,0.9009999999999999,0.431,7409.0,126.0,0.0,83.0,0.0,0.0,1.0,8954.0,212.0,14.0,5.0,6.0,0.0,2021-08-09,FRA,08-2021
287,64830.977999999996,123.62200000000001,1156.905,0.9179999999999999,1.13,20.423,103.15,561.658,2.9010000000000002,0.049,20.4,11.3,7.17,4.0,2502.0,0.124,60.19,8715494.0,214.243,43.1,18.436,12.644,57410.166,31.896024700859016,99.73899999999999,5.59,22.6,28.9,4.53,83.78,0.955,0.124,2502.0,32.0,0.0,3.0,0.0,0.0,5.0,0.0,1501.0,395.0,0.0,0.0,0.0,2021-03-08,CHE,03-2021
288,49357.725999999995,69.32,83.603,0.049,1.12,3.553304474610947,0.0,429.001,1.4480000000000002,0.00609573316447265,537.2224490618945,42.52323345432838,22.512604949068677,19.66409241389237,461.0,0.1507985632528059,56.48,2930524.0,227.322,31.9,1.307,0.617,116935.6,77.6,176.69,16.52,0.8,26.9,1.2,80.23,0.848,0.15079856382339826,461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,136.0,0.0,0.0,0.0,2021-01-04,QAT,01-2021
289,1578.223,0.586,27.804000000000002,0.0,1.0029141384002385,0.0,0.0,1564.7040636888723,9.301,0.0,1170.4699046279923,47.84,28.86,18.98,6551.0,0.395,71.3,7552800.0,7039.714,44.8,16.303,10.158,56054.92,77.6,79.37,8.33,0.2,7.7,0.2,84.86,0.9490000000000001,0.395,6551.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2021-06-28,HKG,06-2021
290,16019.785,121.551,55.449,0.28600000000000003,1.01,0.0,115.49579840176489,1587.425,11.389000000000001,0.011000000000000001,93.7,0.0,0.0,0.0,0.0,0.0,49.07,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,0.0,0.0,0.0,2020-11-23,ARE,11-2020
291,47915.121,185.671,1254.11,3.383,1.31,19.302002376191677,132.38368261572077,251.767,0.878,0.23199999999999998,4.3,4.84,4.01,0.83,1434.0,0.08900000000000001,79.63,51265841.0,44.223,32.2,7.646,4.312,13254.948999999999,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.08900000000000001,1434.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,19.0,43.0,2.0,52.0,0.0,2021-04-05,COL,04-2021
292,54307.950999999994,296.759,1254.5539999999999,5.053,1.05,50.426,382.31800000000004,523.3025316774399,4.5089999999999995,0.062,16.1,5.91,4.07,1.84,1719.0,0.062,60.19,67564251.0,122.57799999999999,42.0,19.718,13.079,38605.671,0.1,86.06,4.77,30.1,35.6,5.98,82.66,0.9009999999999999,0.062,1719.0,346.0,2.0,8.0,1.0,0.0,9.0,0.0,1384.0,1241.0,0.0,0.0,0.0,2021-02-22,FRA,02-2021
293,4125.787,0.419,38.1,0.005,0.7,0.0,0.0,59.190600373978214,0.006999999999999999,0.09143096739071699,195.847594255429,37.16379691732541,28.331042948442335,8.591613009839035,18667.249872560962,0.15079115494030876,44.07027831472192,31732128.0,126.719,21.1,3.385,1.9480000000000002,4227.63,12.0,298.245,4.97,0.3,7.7,0.9,64.07,0.611,0.15079110321426822,18872.577353931945,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,2021-11-29,GHA,11-2021
294,78123.592,77.232,1004.071,0.298,0.63,0.0,0.0,762.801,0.684,0.113,8.9,68.38292770556347,37.13492756459817,29.09562998531817,4446.0,0.303,22.22,2397240.0,4.044,25.8,3.9410000000000003,2.242,15807.374,0.1,237.372,4.81,5.7,34.4,1.8,69.59,0.735,0.303,4446.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2021-11-01,BWA,11-2021
295,1746.1029999999994,24.291,18.624000000000002,0.231,0.86,0.0,8.447180923872793,12.64,0.096,0.253,4.0,48.77793400216259,35.70042974988739,0.0,19085.128255088493,0.15079080609959258,62.96,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,0.7,60.85,0.456,0.1507914992832815,16996.234683873212,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2021-02-22,MOZ,02-2021
296,98121.237,151.806,2172.737,0.332,1.16,10.315999999999999,39.717,1526.2160000000001,4.224,0.04,25.0,132.07,70.98,64.03,7066.0,0.183,47.22,11632334.0,375.564,41.8,18.570999999999998,12.849,42658.575999999994,0.2,114.898,4.29,25.1,31.4,5.64,81.63,0.9309999999999999,0.183,7066.0,2.0,0.0,11.0,0.0,0.0,0.0,3928.0,39.0,3.0,1.0,4.0,0.0,2021-08-09,BEL,08-2021
297,76655.412,256.305,686.443,3.2239999999999998,1.04,24.401905036816203,115.24646328496601,919.2230000000001,3.483,0.07400000000000001,13.6,115.21,58.73,45.42,7833.0,0.33899999999999997,63.89,85042736.0,104.914,31.6,8.152999999999999,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,2.81,77.69,0.82,0.33899999999999997,7833.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,1.0,0.0,0.0,0.0,0.0,2021-09-06,TUR,09-2021
298,34419.733,835.135,328.824,8.936,1.24,64.18197090693666,445.0351352816922,412.73699999999997,4.416,0.18899999999999997,5.3,23.97,21.21,2.77,10580.0,0.733,72.22,3485152.0,19.750999999999998,35.6,14.655,10.360999999999999,20551.409,0.1,160.708,6.93,14.0,19.9,2.8,77.91,0.8170000000000001,0.733,10580.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2021-04-05,URY,04-2021
299,20156.163,107.755,989.632,3.234,1.05,7.178472176056189,137.18650904072138,65.62100000000001,0.272,0.397,2.5,5.32,4.31,1.01,2025.0,0.166,65.28,17888474.0,66.939,28.1,7.104,4.458,10581.936000000003,3.6,140.44799999999998,5.55,2.0,12.3,1.5,77.01,0.759,0.166,2025.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,2021-04-19,ECU,04-2021
300,29066.76,230.74200000000002,469.29,3.3369999999999997,1.36,0.0,12.629118992969552,551.4069999999998,2.331,0.099,10.1,10.44,6.63,3.82,1839.0,0.033,64.81,2397240.0,4.044,25.8,3.9410000000000003,2.242,15807.374,0.1,237.372,4.81,5.7,34.4,1.8,69.59,0.735,0.033,1839.0,42.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,20.0,0.0,0.0,0.0,2021-06-28,BWA,06-2021
301,109015.57800000001,145.233,1796.335,0.787,1.36,7.474,46.224,2008.82,3.741,0.039,25.8,165.55,89.04,87.78,2350.0,0.018000000000000002,40.74,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,3.39,82.05,0.8640000000000001,0.018000000000000002,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,0.0,1.0,0.0,0.0,0.0,2021-11-15,PRT,11-2021
302,156216.771,53.93,793.916,0.0,0.98,0.0,0.0,3455.962,10.236,0.005,189.8,143.51,65.9,62.55,1918.0,0.054000000000000006,39.35,1748295.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,77.6,151.689,16.52,5.8,37.6,2.0,77.29,0.852,0.054000000000000006,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,2021-09-06,BHR,09-2021
303,812.15,32.225,7.347,0.282,1.17,6.430702267050272,177.17875744058824,7.705,0.035,0.9329999999999999,1.1,20.266007063273786,9.342934284067404,10.243843538860375,2.0,0.0,74.07,9119005.0,18.22,22.6,3.8080000000000003,2.142,3823.1940000000004,77.6,561.494,17.65,23.5,48.8,0.2,64.5,0.555,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,2021-04-05,PNG,04-2021
304,56586.622,5.212999999999999,1791.636,0.11900000000000001,1.49,1.9869999999999999,139.35097235602143,860.6324257268416,1.234,0.004,236.7,48.79,25.85,25.15,837.0,0.059000000000000004,38.43,19127772.0,85.12899999999998,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,6.892,76.05,0.828,0.059000000000000004,837.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,17.0,1.0,0.0,1.0,0.0,2021-07-26,ROU,07-2021
305,52306.989,111.075,1128.9569999999999,0.7020000000000001,1.28,17.294,118.7117670676123,1192.2750009730382,1.475,0.0,191.8593172082421,131.32,68.32,65.31,1556.0,0.044000000000000004,37.04,83900471.0,237.016,46.6,21.453000000000007,15.957,45229.245,77.6,156.139,8.31,28.2,33.1,8.0,81.33,0.9470000000000001,0.044000000000000004,1556.0,0.0,0.0,1.0,0.0,0.0,0.0,12161.0,1.0,2.0,0.0,0.0,0.0,2021-10-18,DEU,10-2021
306,1937.835,8.468,33.213,0.07200000000000001,0.97,10.940655152496209,122.06136822852636,141.366,0.667,0.013000000000000001,78.8,1.39,1.37,0.02,238.0,0.023,58.33,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.9159999999999999,0.023,238.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,244.0,0.0,0.0,0.0,2021-03-22,KOR,03-2021
307,100946.356,873.243,1117.019,2.122,1.16,23.48,124.82700000000001,1710.967,5.657,0.154,6.5,156.72,77.07,75.68,4726.0,0.027999999999999997,44.44,4982904.0,69.874,38.7,13.927999999999999,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,2.96,82.3,0.955,0.027999999999999997,4726.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,2021-11-15,IRL,11-2021
308,5860.349,94.74700000000001,4.217,0.026000000000000002,0.86,0.0,0.0,61.371,1.055,0.09,11.1,0.0,0.0,0.0,0.0,0.0,73.15,5453600.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,77.6,92.243,10.99,5.2,28.3,2.4,83.62,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,2020-05-25,SGP,05-2020
309,11534.972,200.875,425.30400000000003,2.4130000000000003,1.07,33.916,123.56299999999999,164.442,2.855,0.07,14.2,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.60800000000001,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,2.77,78.86,0.9259999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10054.0,0.0,0.0,0.0,2020-07-20,USA,07-2020
310,80869.496,29.346,206.78900000000002,0.049,0.81,3.457978123443212,0.0,917.145,1.9040000000000001,0.004606766804190143,487.21766916707503,161.57,84.37696777049017,76.33293135805172,1712.0,0.15079872380604106,55.56,2930524.0,227.322,31.9,1.307,0.617,116935.6,77.6,176.69,16.52,0.8,26.9,1.2,80.23,0.848,0.15079876672448841,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2021-10-04,QAT,10-2021
311,12.731,0.546,0.6,0.023,1.27,0.0,0.0,0.599,0.021,0.026000000000000002,38.8,0.0,0.0,0.0,0.0,0.0,88.89,54985702.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,1.4,66.7,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2020-05-11,KEN,05-2020
312,5956.3369999999995,75.686,599.744,0.48,1.66,7.487,87.348,209.553,1.9069999999999998,0.04,25.2,0.0,0.0,0.0,0.0,0.0,63.89,60367471.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,3.18,83.51,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,2020-10-12,ITA,10-2020
313,1775.83,36.527,12.628,0.295,1.09,0.0,25.60515712192273,68.29899999999999,0.36,0.10099999999999999,9.9,27.22,15.49,11.73,5780.0,0.29,67.13,16946446.0,90.67200000000001,25.6,4.412,2.385,3645.07,0.1,270.892,4.0,2.0,33.7,0.8,69.82,0.594,0.29,5780.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0,4.0,0.0,0.0,0.0,2021-05-31,KHM,05-2021
314,11500.293,2.305,6.601,0.0,1.78,0.0,0.0,2704.845,16.629,0.0,7213.9,116.95,73.76,43.41,13608.0,0.922,50.93,5453600.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,77.6,92.243,10.99,5.2,28.3,2.4,83.62,0.938,0.922,13608.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,2.0,0.0,0.0,0.0,2021-07-12,SGP,07-2021
315,3319.275,24.378,39.879,0.039,1.31,1.8214172808446918,80.08989936496596,209.437,0.501,0.049,20.6,40.2,30.64,11.82,2207.0,0.061,45.37,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.9159999999999999,0.061,2207.0,3.0,0.0,2.0,0.0,0.0,0.0,366.0,59.0,284.0,0.0,1.0,0.0,2021-07-12,KOR,07-2021
316,101294.945,38.439,1813.1229999999998,0.855,1.04,10.865,37.577,1412.101,1.834,0.021,47.7,100.88,55.16,47.82,1824.0,0.084,61.57,332915074.0,35.60800000000001,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,2.77,78.86,0.9259999999999999,0.084,1824.0,17.0,41.0,1903.0,1.0,492.0,7.0,11272.0,6440.0,1207.0,89.0,779.0,0.0,2021-06-28,USA,06-2021
317,46088.773,259.37,1244.173,0.62,1.14,12.659234578336367,136.04429721021415,1184.819,7.442,0.035,28.7,98.72,54.16,47.66,5921.0,0.207,66.2,10370747.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,4.21,82.24,0.888,0.207,5921.0,1.0,0.0,0.0,0.0,0.0,0.0,343.0,7.0,3.0,0.0,0.0,0.0,2021-07-26,GRC,07-2021
318,44627.699,9.234,1087.813,0.341,1.2,5.1610000000000005,28.12885359202619,712.4457061008911,1.041,0.0,248.78687661150343,99.03,58.75,42.85,7559.0,0.257,67.59,83900471.0,237.016,46.6,21.453000000000007,15.957,45229.245,77.6,156.139,8.31,28.2,33.1,8.0,81.33,0.9470000000000001,0.257,7559.0,4.0,0.0,82.0,1.0,0.0,3.0,2108.0,354.0,96.0,3.0,0.0,0.0,2021-07-12,DEU,07-2021
319,86971.171,57.036,1650.799,0.33399999999999996,1.48,14.164000000000001,105.633,1646.5135762242792,4.766,0.015,66.7,91.25,53.84,38.24,8495.0,0.26,43.98,67564251.0,122.57799999999999,42.0,19.718,13.079,38605.671,0.1,86.06,4.77,30.1,35.6,5.98,82.66,0.9009999999999999,0.26,8495.0,505.0,0.0,79.0,0.0,0.0,9.0,2887.0,703.0,48.0,16.0,8.0,0.0,2021-07-12,FRA,07-2021
320,142005.66,7.456,2292.919,0.209,0.86,1.2819999999999998,10.437999999999999,7386.602,2.9219999999999997,0.003,333.3,72.87,39.7,33.18,5109.0,0.213,43.98,5460726.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,5.82,77.54,0.86,0.213,5109.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,81.0,2.0,0.0,0.0,0.0,2021-07-12,SVK,07-2021
321,116383.12,75.60300000000002,1484.4260000000006,0.35200000000000004,1.29,3.543,27.559,2190.0149317634528,1.5130000000000001,0.05,20.0,78.67670085612262,40.64464339979068,34.61900640678444,4520.0,0.059000000000000004,19.44,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,0.059000000000000004,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.0,0.0,1.0,0.0,0.0,0.0,2021-11-15,SWE,11-2021
322,7056.819,3.608,169.475,0.312,0.7,0.0,61.80558334769671,944.4852021127913,0.453676827810909,0.05439973712669255,89.0259386709914,166.65,82.94,77.94,1266.0,0.057,46.76,16946446.0,90.67200000000001,25.6,4.412,2.385,3645.07,0.1,270.892,4.0,2.0,33.7,0.8,69.82,0.594,0.057,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,2021-11-15,KHM,11-2021
323,4663.9929999999995,34.619,43.426,0.153,1.01,4.587862065921122,93.00127148863953,233.988,0.649,0.053,18.7,73.41,51.51,24.17,15399.0,0.903,50.93,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.9159999999999999,0.903,15399.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0,1.0,27.0,0.0,0.0,0.0,2021-08-23,KOR,08-2021
324,1588.28,7.359,28.886,0.131,0.93,6.074323970158684,90.5157043640238,114.089,0.9490000000000001,0.008,129.0,29.45155424084107,23.688829389994332,3.689318338225851,18542.730791085633,0.15079278178593794,63.89,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.9159999999999999,0.15079275974050782,18702.806287385505,0.0,8.0,0.0,0.0,0.0,2.0,0.0,38.0,149.0,0.0,0.0,0.0,2021-02-08,KOR,02-2021
325,923.4989999999999,12.502,14.829,0.057,0.92816450329492,0.0,0.0,984.7831566463506,5.931,0.0,1234.2409174142647,27.246745828939762,21.127831825098447,7.273976236966863,18877.98659158891,0.15078852868271334,71.3,7552800.0,7039.714,44.8,16.303,10.158,56054.92,77.6,79.37,8.33,0.2,7.7,0.2,84.86,0.9490000000000001,0.15078845585448972,19245.844724779923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233.0,0.0,0.0,0.0,2020-12-07,HKG,12-2020
326,6558.943,141.768,127.484,3.2889999999999997,1.07,19.383404840642772,147.94327836465482,27.235,0.469,0.314,3.2,0.0,0.0,0.0,0.0,0.0,87.96,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,2020-08-17,ARG,08-2020
327,3198.2740000000013,9.016,446.716,0.311,1.31,6.5420000000000025,96.9,0.21600000000000005,0.883,0.011000000000000001,90.9,0.0,0.0,0.0,0.0,0.0,46.3,67564251.0,122.57799999999999,42.0,19.718,13.079,38605.671,0.1,86.06,4.77,30.1,35.6,5.98,82.66,0.9009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,2020-07-20,FRA,07-2020
328,1610.9460000000001,12.889000000000001,27.844,0.161,0.79,0.0,0.0,16.945999999999998,0.10400000000000001,0.124,8.1,23.061793519710854,18.454480442630555,0.0,19346.291703650117,0.1507882351434134,57.41,54985702.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,1.4,66.7,0.601,0.15078820174375757,19500.35992502863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,2020-12-07,KEN,12-2020
329,11423.83,2.384,6.234,0.026000000000000002,1.0,0.0,0.0,2348.752,11.585,0.0,4859.9,86.02,49.52,36.51,7841.0,0.515,58.33,5453600.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,77.6,92.243,10.99,5.2,28.3,2.4,83.62,0.938,0.515,7841.0,2.0,0.0,2.0,0.0,0.0,0.0,169.0,2.0,3.0,0.0,0.0,0.0,2021-06-14,SGP,06-2021
330,4170.865,32.812,41.593999999999994,0.084,1.14,5.253359307415053,101.13125580019732,225.90900000000002,0.536,0.061,16.3,55.22,41.89,15.59,5968.0,0.39799999999999996,50.93,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.9159999999999999,0.39799999999999996,5968.0,1.0,0.0,0.0,0.0,0.0,0.0,819.0,19.0,119.0,0.0,0.0,0.0,2021-08-09,KOR,08-2021
331,71157.9684177853,223.3342828294381,1387.9613063717566,5.831379198367868,1.0486664569466337,0.0,510.4108876721514,557.0028117507507,1.3152041323182333,0.2243030408889689,1.1,50.74423408575504,28.800025603972127,22.887743920498217,1784.0,0.09300000000000001,42.272808503973835,164796.0,362.644,41.7,16.367,10.068,5797.225790601107,77.6,390.8983203205482,11.62,0.2,72.01877067752378,0.2,78.88,0.6633118927738347,0.09300000000000001,1784.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,0.0,0.0,1.0,0.0,2021-07-12,CUW,07-2021
332,16669.427,22.375,172.303,0.43799999999999994,0.85,3.0639999999999996,17.122,913.087,3.1060000000000003,0.006999999999999999,138.8,53.04,44.27,8.77,5933.0,0.35600000000000004,52.31,5548361.0,18.136,42.8,21.228,13.264000000000001,40585.721,0.1,153.507,5.76,18.3,22.6,3.28,81.91,0.938,0.35600000000000004,5933.0,7.0,0.0,3.0,1.0,0.0,0.0,125.0,376.0,17.0,0.0,0.0,0.0,2021-05-31,FIN,05-2021
333,93723.516,353.534,1132.615,5.851,1.15,33.080999999999996,204.78400000000002,3652.5159999999996,14.225999999999999,0.025,40.2,11.9,9.04,2.86,3322.0,0.282,55.56,634814.0,231.447,39.7,14.312000000000001,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,4.51,82.25,0.9159999999999999,0.282,3322.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,76.0,0.0,0.0,0.0,2021-03-22,LUX,03-2021
334,8304.89,14.425999999999998,572.924,0.155,0.97,1.7719999999999998,15.649000000000001,446.3689421032957,1.2790000000000001,0.011000000000000001,88.6,0.0,0.0,0.0,0.0,0.0,55.56,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2020-08-31,SWE,08-2020
335,23921.126,31.339000000000002,144.906,0.052000000000000005,0.99,9.0307620286151,4.574,1120.924,2.667,0.012,85.1,74.7,46.11,28.59,9920.0,0.779,53.7,5465629.0,14.462,39.7,16.820999999999998,10.812999999999999,64800.057,0.2,114.316,5.31,19.6,20.7,3.6,82.4,0.9570000000000001,0.779,9920.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,648.0,8.0,0.0,0.0,0.0,2021-06-28,NOR,06-2021
336,9689.907,58.604,580.109,-0.013999999999999999,1.47,2.362,20.078,526.7782377727478,1.983,0.03,33.8,0.0,0.0,0.0,0.0,0.0,55.56,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,2020-10-12,SWE,10-2020
