iso_date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,day,iso_date,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Entity,iso_code_variant,date_variant,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,year_variant,month_variant,day_variant,iso_date_variant
POL_2021-08-23,POL,Europe,Poland,2021-08-23,2886805.0,107.0,192.0,75316.0,0.0,2.4290000000000003,76376.564,2.8310000000000004,5.08,1992.645,0.0,0.064,1.13,,,356.0,9.419,,,,,22255.0,19071012.0,504.564,0.589,37981.0,1.005,0.005,197.8,people tested,,,,,,56615.0,,,,,1498.0,29380.0,0.078,38.89,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,08,23,POL_2021-08-23,29380.0,0.078,56615.0,1498.0,,Poland,POL,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,99.6,0.27,0.13,0.0,0.0,0.0,2021,2021,23,POL_2021-08-23
POL_2021-09-06,POL,Europe,Poland,2021-09-06,2890666.0,182.0,325.857,75379.0,0.0,5.571000000000001,76478.715,4.815,8.621,1994.3120000000001,0.0,0.147,1.33,,,529.0,13.995999999999999,,,,,,19578336.0,517.987,,35973.0,0.9520000000000001,0.009000000000000001,110.4,people tested,36525458.0,19408281.0,18957376.0,,25567.0,41870.0,96.64,51.35,50.16,,1108.0,21521.0,0.057,38.89,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,09,06,POL_2021-09-06,21521.0,0.057,41870.0,1108.0,25567.0,Poland,POL,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,99.79,0.21,0.0,0.0,0.0,0.0,2021,2021,06,POL_2021-09-06
POL_2021-09-20,POL,Europe,Poland,2021-09-20,2898299.0,364.0,625.714,75488.0,0.0,9.0,76680.662,9.63,16.555,1997.1960000000001,0.0,0.23800000000000002,1.29,,,1070.0,28.309,,,,,22207.0,20092593.0,531.592,0.588,37080.0,0.981,0.017,59.3,people tested,36977687.0,19659451.0,19259376.0,,20757.0,28759.0,97.83,52.01,50.95,,761.0,16014.0,0.042,38.89,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,09,20,POL_2021-09-20,16014.0,0.042,28759.0,761.0,20757.0,Poland,POL,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,20,POL_2021-09-20
POL_2021-10-04,POL,Europe,Poland,2021-10-04,2911549.0,683.0,1127.714,75695.0,0.0,17.570999999999998,77031.219,18.07,29.836,2002.672,0.0,0.465,1.4,,,1840.0,48.681000000000004,,,,,21435.0,20619398.0,545.53,0.5670000000000001,38085.0,1.008,0.03,33.8,people tested,37666261.0,19885124.0,19540515.0,,288652.0,72517.0,99.65,52.61,51.7,,1919.0,16889.0,0.045,38.89,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,10,04,POL_2021-10-04,16889.0,0.045,72517.0,1919.0,288652.0,Poland,POL,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.13,0.12,0.0,0.0,0.0,2021,2021,04,POL_2021-10-04
POL_2021-10-18,POL,Europe,Poland,2021-10-18,2941126.0,1536.0,2546.0,76115.0,3.0,35.143,77813.742,40.638000000000005,67.36,2013.7839999999999,0.079,0.93,1.57,,,3264.0,86.35600000000001,,,,,22041.0,21134928.0,559.169,0.583,37644.0,0.996,0.068,14.8,people tested,,,,,,47677.0,,,,,1261.0,11805.0,0.031,38.89,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,10,18,POL_2021-10-18,11805.0,0.031,47677.0,1261.0,,Poland,POL,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,18,POL_2021-10-18
POL_2021-11-01,POL,Europe,Poland,2021-11-01,3030151.0,4904.0,7753.0,77012.0,13.0,80.714,80169.087,129.746,205.122,2037.516,0.344,2.135,1.42,,,7204.0,190.597,,,,,28628.0,21799292.0,576.747,0.757,50910.0,1.347,0.152,6.6,people tested,39067239.0,20249639.0,19966504.0,1045982.0,2261.0,56555.0,103.36,53.57,52.83,2.77,1496.0,17093.0,0.045,41.67,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,11,01,POL_2021-11-01,17093.0,0.045,56555.0,1496.0,2261.0,Poland,POL,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,99.86,0.0,0.14,0.0,0.0,0.0,2021,2021,01,POL_2021-11-01
POL_2021-11-15,POL,Europe,Poland,2021-11-15,3214023.0,9508.0,14641.286,78879.0,12.0,159.857,85033.81199999999,251.554,387.366,2086.9120000000003,0.317,4.229,1.31,,,14123.0,373.654,,,,,40933.0,23113362.0,611.513,1.083,127761.0,3.38,0.115,8.7,people tested,39971172.0,20488159.0,20159697.0,1608040.0,65878.0,63169.0,105.75,54.21,53.34,4.25,1671.0,16385.0,0.043,41.67,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,,,2021,11,15,POL_2021-11-15,16385.0,0.043,63169.0,1671.0,65878.0,Poland,POL,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,15,POL_2021-11-15
PRT_2021-01-04,PRT,Europe,Portugal,2021-01-04,431623.0,4369.0,4993.857,7196.0,78.0,74.143,42449.475999999995,429.685,491.13800000000003,707.716,7.671,7.292000000000001,1.35,510.0,50.158,3171.0,311.863,,,,,45075.0,5794406.0,569.871,4.433,34108.0,3.3539999999999996,0.146,6.8,tests performed,33670.0,33670.0,,,920.0,3702.0,0.33,0.33,,,364.0,3702.0,0.036000000000000004,58.33,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,01,04,PRT_2021-01-04,3702.0,0.036000000000000004,3702.0,364.0,920.0,Portugal,PRT,2021-01-04,0.34,0.0,0.0,0.0,0.0,0.0,0.0,25.85,73.81,0.0,0.0,0.0,2021,2021,04,PRT_2021-01-04
PRT_2021-01-11,PRT,Europe,Portugal,2021-01-11,489293.0,5604.0,8238.571,7925.0,122.0,104.14299999999999,48121.234000000004,551.145,810.2510000000001,779.4119999999999,11.999,10.242,1.32,567.0,55.763999999999996,3983.0,391.722,,,,,47696.0,6133420.0,603.2130000000001,4.691,48431.0,4.763,0.17,5.9,tests performed,85210.0,85089.0,138.0,,10818.0,7363.0,0.84,0.84,0.0,,724.0,7346.0,0.07200000000000001,63.89,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,01,11,PRT_2021-01-11,7346.0,0.07200000000000001,7363.0,724.0,10818.0,Portugal,PRT,2021-01-11,0.84,0.0,0.0,0.0,0.0,0.0,0.0,15.97,83.19,0.0,0.0,0.0,2021,2021,11,PRT_2021-01-11
PRT_2021-01-25,PRT,Europe,Portugal,2021-01-25,643113.0,6923.0,12372.857,10721.0,252.0,241.857,63249.2,680.867,1216.8519999999999,1054.394,24.784000000000002,23.785999999999998,1.12,767.0,75.433,6420.0,631.3969999999999,,,,,55558.0,6960808.0,684.585,5.4639999999999995,64638.0,6.357,0.191,5.2,tests performed,,,,,,19271.0,,,,,1895.0,15553.0,0.153,76.85,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,01,25,PRT_2021-01-25,15553.0,0.153,19271.0,1895.0,,Portugal,PRT,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15,83.85,0.0,0.0,0.0,2021,2021,25,PRT_2021-01-25
PRT_2021-02-08,PRT,Europe,Portugal,2021-02-08,767919.0,2505.0,5942.571,14354.0,196.0,228.143,75523.68400000001,246.363,584.443,1411.694,19.276,22.438000000000002,0.56,877.0,86.25200000000001,6344.0,623.923,,,,,34923.0,7661203.0,753.4680000000001,3.435,41681.0,4.099,0.14300000000000002,7.0,tests performed,442273.0,324471.0,118172.0,,4586.0,8846.0,4.35,3.19,1.16,,870.0,3468.0,0.034,76.85,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,02,08,PRT_2021-02-08,3468.0,0.034,8846.0,870.0,4586.0,Portugal,PRT,2021-02-08,0.5,0.0,0.0,0.0,0.0,0.0,0.0,45.77,53.73,0.0,0.0,0.0,2021,2021,08,PRT_2021-02-08
PRT_2021-02-22,PRT,Europe,Portugal,2021-02-22,798074.0,549.0,1573.5710000000001,16023.0,61.0,87.429,78489.383,53.993,154.75799999999998,1575.838,5.999,8.597999999999999,0.49,627.0,61.665,3322.0,326.714,,,,,31296.0,8078642.0,794.5219999999999,3.0780000000000003,28330.0,2.786,0.055999999999999994,18.0,tests performed,737479.0,469490.0,269203.0,,7995.0,22061.0,7.25,4.62,2.65,,2170.0,14844.0,0.146,76.85,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,02,22,PRT_2021-02-22,14844.0,0.146,22061.0,2170.0,7995.0,Portugal,PRT,2021-02-22,0.78,0.0,1.11,0.0,0.0,0.0,0.0,54.5,43.61,0.0,0.0,0.0,2021,2021,22,PRT_2021-02-22
PRT_2021-03-08,PRT,Europe,Portugal,2021-03-08,810459.0,365.0,786.143,16565.0,25.0,30.570999999999998,79707.429,35.897,77.316,1629.1429999999998,2.459,3.0069999999999997,0.67,342.0,33.635,1403.0,137.983,,,,,25303.0,8434226.0,829.493,2.489,24347.0,2.394,0.032,31.0,tests performed,1109407.0,786718.0,324862.0,,13372.0,24801.0,10.91,7.74,3.19,,2439.0,19967.0,0.196,76.85,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,03,08,PRT_2021-03-08,19967.0,0.196,24801.0,2439.0,13372.0,Portugal,PRT,2021-03-08,3.81,0.0,1.5,0.0,0.27,0.27,0.0,80.27,13.88,0.0,0.0,0.0,2021,2021,08,PRT_2021-03-08
PRT_2021-03-22,PRT,Europe,Portugal,2021-03-22,817778.0,248.0,466.42900000000003,16784.0,16.0,12.857000000000001,80427.242,24.39,45.873000000000005,1650.681,1.574,1.264,0.8,165.0,16.227999999999998,771.0,75.827,,,,,30283.0,8864040.0,871.765,2.978,38561.0,3.792,0.012,82.7,tests performed,1451980.0,966404.0,488236.0,,13286.0,27629.0,14.28,9.5,4.8,,2717.0,11826.0,0.11599999999999999,69.44,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,03,22,PRT_2021-03-22,11826.0,0.11599999999999999,27629.0,2717.0,13286.0,Portugal,PRT,2021-03-22,3.16,0.0,2.93,0.0,0.0,0.45,0.0,78.33,15.13,0.0,0.0,0.0,2021,2021,22,PRT_2021-03-22
PRT_2021-04-05,PRT,Europe,Portugal,2021-04-05,823494.0,159.0,396.85699999999997,16885.0,6.0,6.0,80989.402,15.637,39.03,1660.614,0.59,0.59,1.06,112.0,11.015,536.0,52.715,,,,,59246.0,9241888.0,908.926,5.827000000000001,28082.0,2.762,0.013999999999999999,70.8,tests performed,1956767.0,1363559.0,596680.0,,9288.0,32015.0,19.24,13.41,5.87,,3149.0,19825.0,0.195,65.74,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,04,05,PRT_2021-04-05,19825.0,0.195,32015.0,3149.0,9288.0,Portugal,PRT,2021-04-05,10.0,0.0,10.0,0.0,0.0,0.0,0.0,77.14,2.86,0.0,0.0,0.0,2021,2021,05,PRT_2021-04-05
PRT_2021-04-19,PRT,Europe,Portugal,2021-04-19,831221.0,220.0,493.714,16946.0,1.0,4.0,81749.341,21.636999999999997,48.556000000000004,1666.614,0.098,0.39299999999999996,0.98,112.0,11.015,454.0,44.65,,,,,78716.0,9867648.0,970.4680000000001,7.742000000000001,42408.0,4.171,0.012,85.9,tests performed,2749816.0,2047488.0,706842.0,,85527.0,68793.0,27.04,20.14,6.95,,6766.0,60921.0,0.599,70.37,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,04,19,PRT_2021-04-19,60921.0,0.599,68793.0,6766.0,85527.0,Portugal,PRT,2021-04-19,1.39,0.0,4.1,0.5,0.0,0.25,0.06,91.05,2.59,0.06,0.0,0.0,2021,2021,19,PRT_2021-04-19
PRT_2021-05-03,PRT,Europe,Portugal,2021-05-03,837457.0,180.0,402.714,16977.0,0.0,1.714,82362.642,17.703,39.606,1669.6629999999998,0.0,0.16899999999999998,0.86,90.0,8.851,322.0,31.668000000000003,,,,,52011.0,10688942.0,1051.241,5.115,47096.0,4.632,0.009000000000000001,116.9,tests performed,3539040.0,2607369.0,939105.0,,47923.0,62513.0,34.81,25.64,9.24,,6148.0,49734.0,0.489,72.22,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,05,03,PRT_2021-05-03,49734.0,0.489,62513.0,6148.0,47923.0,Portugal,PRT,2021-05-03,7.14,0.0,13.27,0.0,0.0,1.02,4.08,64.29,10.2,0.0,0.0,0.0,2021,2021,03,PRT_2021-05-03
PRT_2021-05-17,PRT,Europe,Portugal,2021-05-17,842381.0,199.0,377.286,17009.0,2.0,2.286,82846.91,19.570999999999998,37.105,1672.81,0.19699999999999998,0.225,1.07,72.0,7.081,246.0,24.194000000000003,,,,,43293.0,11236329.0,1105.076,4.258,37467.0,3.685,0.01,99.3,tests performed,4728767.0,3300067.0,1469159.0,,98545.0,85284.0,46.51,32.46,14.45,,8388.0,44022.0,0.433,62.04,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,05,17,PRT_2021-05-17,44022.0,0.433,85284.0,8388.0,98545.0,Portugal,PRT,2021-05-17,2.07,0.0,2.36,0.09,0.0,1.04,5.94,83.98,4.52,0.0,0.0,0.0,2021,2021,17,PRT_2021-05-17
PRT_2021-05-31,PRT,Europe,Portugal,2021-05-31,849093.0,435.0,518.286,17025.0,2.0,1.0,83507.025,42.782,50.973,1674.3829999999998,0.19699999999999998,0.098,1.16,52.0,5.114,283.0,27.833000000000002,,,,,49817.0,11825271.0,1162.998,4.899,45818.0,4.506,0.011000000000000001,88.4,tests performed,5819732.0,3913254.0,2054154.0,,62565.0,80455.0,57.24,38.49,20.2,,7913.0,40366.0,0.397,62.04,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,05,31,PRT_2021-05-31,40366.0,0.397,80455.0,7913.0,62565.0,Portugal,PRT,2021-05-31,0.91,0.0,6.36,0.0,0.0,0.0,70.0,21.82,0.91,0.0,0.0,0.0,2021,2021,31,PRT_2021-05-31
PRT_2021-06-14,PRT,Europe,Portugal,2021-06-14,858072.0,625.0,719.7139999999999,17047.0,0.0,1.571,84390.09599999999,61.468,70.783,1676.547,0.0,0.155,1.32,77.0,7.5729999999999995,340.0,33.438,,,,,49770.0,12433519.0,1222.818,4.895,41270.0,4.059,0.017,57.3,tests performed,7004593.0,4590780.0,2681691.0,,74333.0,87603.0,68.89,45.15,26.37,,8616.0,55638.0,0.547,62.04,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,06,14,PRT_2021-06-14,55638.0,0.547,87603.0,8616.0,74333.0,Portugal,PRT,2021-06-14,0.16,0.0,1.92,0.0,0.0,0.64,53.81,41.7,0.57,0.08,1.12,0.0,2021,2021,14,PRT_2021-06-14
PRT_2021-06-28,PRT,Europe,Portugal,2021-06-28,875449.0,902.0,1377.5710000000001,17086.0,2.0,2.571,86099.09800000001,88.71,135.482,1680.3829999999998,0.19699999999999998,0.253,1.35,115.0,11.31,502.0,49.371,,,,,57036.0,13219463.0,1300.114,5.609,58708.0,5.774,0.023,42.6,tests performed,8463585.0,5393134.0,3465091.0,,156774.0,103444.0,83.24,53.04,34.08,,10174.0,60284.0,0.593,63.89,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,06,28,PRT_2021-06-28,60284.0,0.593,103444.0,10174.0,156774.0,Portugal,PRT,2021-06-28,0.34,0.0,1.03,0.0,0.0,0.09,83.33,14.44,0.17,0.0,0.6,0.0,2021,2021,28,PRT_2021-06-28
PRT_2021-07-12,PRT,Europe,Portugal,2021-07-12,909756.0,1782.0,2740.7140000000004,17164.0,8.0,6.7139999999999995,89473.14,175.257,269.545,1688.0539999999999,0.787,0.66,1.23,163.0,16.031,729.0,71.696,,,,,64662.0,14098293.0,1386.546,6.359,62653.0,6.162000000000001,0.044000000000000004,22.9,tests performed,10342985.0,6281765.0,4586935.0,,,150867.0,101.72,61.78,45.11,,14838.0,67474.0,0.664,63.89,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,07,12,PRT_2021-07-12,67474.0,0.664,150867.0,14838.0,,Portugal,PRT,2021-07-12,0.0,0.0,0.27,0.0,0.0,0.09,93.29,6.1,0.07,0.0,0.18,0.0,2021,2021,12,PRT_2021-07-12
PRT_2021-07-26,PRT,Europe,Portugal,2021-07-26,954669.0,1610.0,3161.2859999999996,17301.0,9.0,12.286,93890.266,158.341,310.908,1701.527,0.885,1.208,0.96,198.0,19.473,919.0,90.382,,,,,68207.0,15029087.0,1478.088,6.707999999999999,65804.0,6.472,0.048,20.8,tests performed,11781021.0,6921174.0,5699191.0,,76106.0,95679.0,115.86,68.07,56.05,,9410.0,39625.0,0.39,63.89,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,07,26,PRT_2021-07-26,39625.0,0.39,95679.0,9410.0,76106.0,Portugal,PRT,2021-07-26,0.08,0.0,0.24,0.0,0.0,0.08,98.48,0.96,0.16,0.0,0.0,0.0,2021,2021,26,PRT_2021-07-26
PRT_2021-08-09,PRT,Europe,Portugal,2021-08-09,988061.0,1094.0,2276.286,17485.0,18.0,15.286,97174.32,107.59299999999999,223.86900000000003,1719.624,1.77,1.5030000000000001,0.94,189.0,18.588,857.0,84.285,,,,,60708.0,15865745.0,1560.372,5.971,57189.0,5.624,0.04,25.1,tests performed,13026338.0,7376532.0,6773123.0,,70928.0,91305.0,128.11,72.55,66.61,,8980.0,35356.0,0.348,58.33,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,08,09,PRT_2021-08-09,35356.0,0.348,91305.0,8980.0,70928.0,Portugal,PRT,2021-08-09,0.0,0.0,0.21,0.0,0.0,0.0,99.16,0.52,0.01,0.0,0.1,0.0,2021,2021,09,PRT_2021-08-09
PRT_2021-08-23,PRT,Europe,Portugal,2021-08-23,1020546.0,1126.0,2296.571,17645.0,6.0,10.286,100369.171,110.74,225.864,1735.359,0.59,1.012,0.98,151.0,14.850999999999999,733.0,72.089,,,,,57475.0,16649606.0,1637.464,5.653,54615.0,5.371,0.042,23.8,tests performed,14297281.0,8306384.0,7463765.0,,60246.0,86052.0,140.61,81.69,73.41,,8463.0,67457.0,0.6629999999999999,52.78,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,08,23,PRT_2021-08-23,67457.0,0.6629999999999999,86052.0,8463.0,60246.0,Portugal,PRT,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.2,0.0,0.0,0.0,2021,2021,23,PRT_2021-08-23
PRT_2021-09-06,PRT,Europe,Portugal,2021-09-06,1047710.0,663.0,1670.1429999999998,17810.0,12.0,11.429,103040.709,65.205,164.25599999999997,1751.5870000000002,1.18,1.124,0.78,140.0,13.769,682.0,67.074,,,,,47149.0,17325686.0,1703.955,4.637,45919.0,4.516,0.036000000000000004,27.5,tests performed,15163132.0,8788896.0,7974325.0,,58963.0,61667.0,149.13,86.44,78.43,,6065.0,20957.0,0.20600000000000002,52.78,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,09,06,PRT_2021-09-06,20957.0,0.20600000000000002,61667.0,6065.0,58963.0,Portugal,PRT,2021-09-06,0.0,0.0,0.18,0.0,0.0,0.0,99.82,0.0,0.0,0.0,0.0,0.0,2021,2021,06,PRT_2021-09-06
PRT_2021-09-20,PRT,Europe,Portugal,2021-09-20,1062320.0,272.0,896.857,17914.0,7.0,6.857,104477.58099999999,26.750999999999998,88.205,1761.815,0.688,0.674,0.74,82.0,8.065,471.0,46.321999999999996,,,,,51067.0,18075859.0,1777.734,5.022,54600.0,5.37,0.016,60.9,tests performed,15809057.0,8889941.0,8546688.0,,,38190.0,155.48,87.43,84.06,,3756.0,4280.0,0.042,52.78,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,09,20,PRT_2021-09-20,4280.0,0.042,38190.0,3756.0,,Portugal,PRT,2021-09-20,0.0,0.0,0.64,0.0,0.0,0.0,99.36,0.0,0.0,0.0,0.0,0.0,2021,2021,20,PRT_2021-09-20
PRT_2021-10-04,PRT,Europe,Portugal,2021-10-04,1071307.0,193.0,590.286,18000.0,7.0,6.428999999999999,105361.439,18.980999999999998,58.053999999999995,1770.273,0.688,0.632,0.88,68.0,6.688,351.0,34.52,,,,,41769.0,18812721.0,1850.203,4.1080000000000005,50721.0,4.988,0.012,85.9,tests performed,16066849.0,8970579.0,8743133.0,,,11639.0,158.02,88.22,85.99,,1145.0,3469.0,0.034,44.44,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,10,04,PRT_2021-10-04,3469.0,0.034,11639.0,1145.0,,Portugal,PRT,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,04,PRT_2021-10-04
PRT_2021-10-18,PRT,Europe,Portugal,2021-10-18,1080097.0,291.0,636.857,18100.0,3.0,7.428999999999999,106225.92199999999,28.619,62.63399999999999,1780.108,0.295,0.731,1.06,62.0,6.098,312.0,30.685,,,,,41692.0,19464524.0,1914.307,4.1,50848.0,5.001,0.013000000000000001,79.8,tests performed,16179680.0,9003852.0,8832113.0,,,7812.0,159.12,88.55,86.86,,768.0,2547.0,0.025,44.44,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,10,18,PRT_2021-10-18,2547.0,0.025,7812.0,768.0,,Portugal,PRT,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,18,PRT_2021-10-18
PRT_2021-11-01,PRT,Europe,Portugal,2021-11-01,1091142.0,491.0,813.0,18162.0,5.0,3.429,107312.18199999999,48.288999999999994,79.957,1786.2060000000001,0.49200000000000005,0.337,1.14,60.0,5.901,360.0,35.405,,,,,18316.0,19921165.0,1959.217,1.801,29945.0,2.945,0.027000000000000003,36.8,tests performed,16254419.0,9030756.0,8887758.0,,,4513.0,159.86,88.82,87.41,,444.0,1899.0,0.019,40.74,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,11,01,PRT_2021-11-01,1899.0,0.019,4513.0,444.0,,Portugal,PRT,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,99.91,0.0,0.0,0.0,0.09,0.0,2021,2021,01,PRT_2021-11-01
PRT_2021-11-15,PRT,Europe,Portugal,2021-11-15,1108462.0,974.0,1476.714,18265.0,8.0,8.0,109015.57800000001,95.791,145.233,1796.335,0.787,0.787,1.37,76.0,7.474,470.0,46.224,,,,,40445.0,20425528.0,2008.82,3.978,38036.0,3.741,0.039,25.8,tests performed,16308391.0,9053901.0,8925907.0,,,4321.0,160.39,89.04,87.78,,425.0,1881.0,0.018000000000000002,40.74,10167923.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,,3.39,82.05,0.8640000000000001,,,,,2021,11,15,PRT_2021-11-15,1881.0,0.018000000000000002,4321.0,425.0,,Portugal,PRT,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,99.87,0.0,0.13,0.0,0.0,0.0,2021,2021,15,PRT_2021-11-15
