,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,date,iso_code,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,month_yr
825,7.5087849747560185,12.61965048015721,0.0,0.0,1.6419999255058815,38.89,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,64.07,0.611,1.6419999010746467,0.0,2.3,0.0,0.0,0.0,0.0,17.24,0.0,68.97,11.49,0.0,0.0,2021-02-22,GHA,19.21,0.18,02-2021
826,0.0,0.0,0.0,0.0,0.0,81.48,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,0.2,7.7,74.53,0.7290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,JOR,224.225,3.394,10-2020
827,0.0,0.0,0.0,0.0,0.0,64.81,96.254,29.9,6.292999999999998,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,76.16,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,MYS,28.078000000000007,0.183,10-2020
828,113.34,62.48,57.5,3177.0,0.138,25.0,45.135,43.5,19.002,13.778,29524.265,0.7,342.9890000000001,3.67,21.3,38.0,75.93,0.882,0.138,3177.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-09-06,LTU,255.669,3.452,09-2021
829,2.230468147104192,5.617709507658327,0.0,0.0,1.6419999240140188,43.52,82.32799999999997,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,67.94,0.512,1.6419998991151759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,90.36,0.0,0.0,2021-01-04,SEN,8.93,0.282,01-2021
830,65.22,37.96,27.26,8267.0,0.355,35.19,102.619,44.5,19.062,12.93,31400.84,0.1,153.493,7.25,20.1,25.0,81.32,0.917,0.355,8267.0,0.0,0.0,0.31,0.0,0.0,0.0,2.15,96.78,0.76,0.0,0.0,2021-06-14,SVN,71.12899999999998,1.1,06-2021
831,129.08,67.66,64.25,1683.0,0.055,46.3,237.016,46.6,21.453000000000007,15.957,45229.245,77.6,156.139,8.31,28.2,33.1,81.33,0.947,0.055,1683.0,0.0,0.0,0.01,0.0,0.0,0.0,99.83,0.04,0.12,0.0,0.0,2021-10-04,DEU,95.186,0.644,10-2021
832,85.22,48.49,36.73,7769.0,0.34,53.7,1935.907,32.4,2.372,1.3869999999999998,43290.705,77.6,151.689,16.52,5.8,37.6,77.29,0.852,0.34,7769.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,45.61,3.51,0.0,0.0,2021-05-17,BHR,942.796,4.984,05-2021
833,0.0,0.0,0.0,0.0,0.0,35.19,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,78.74,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-09,EST,129.793,0.32299999999999995,11-2020
834,95.99,54.38,41.61,5464.0,0.189,50.0,227.322,31.9,1.307,0.617,116935.6,0.1,176.69,16.52,0.8,26.9,80.23,0.848,0.189,5464.0,17.24,0.0,0.0,0.0,0.0,0.0,74.14,8.62,0.0,0.0,0.0,2021-06-14,QAT,53.087,0.487,06-2021
835,0.0,0.0,0.0,0.0,0.0,57.41,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,80.9,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-08,DNK,6.462999999999999,0.418,06-2020
836,145.65,77.7,67.94,6493.0,0.25,50.0,227.322,31.9,1.307,0.617,116935.6,0.1,176.69,16.52,0.8,26.9,80.23,0.848,0.25,6493.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-08-23,QAT,82.774,0.0,08-2021
837,0.0,0.0,0.0,0.0,0.0,57.41,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,83.56,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-08,ESP,6.354,0.028,06-2020
838,29.02,20.28,11.65,3449.0,0.241,44.44,66.444,29.3,6.857,4.3210000000000015,17336.468999999994,2.5,152.783,13.06,6.9,21.4,75.05,0.779,0.241,3449.0,0.0,0.55,38.64,0.05,0.55,0.0,10.21,19.32,27.11,1.56,0.0,2021-06-14,MEX,22.799,1.479,06-2021
839,13.67,9.36,4.32,2723.0,0.157,79.63,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,83.51,0.892,0.157,2723.0,0.31,0.0,3.25,0.0,0.0,1.4,3.65,75.98,15.41,0.0,0.0,2021-03-22,ITA,384.509,6.695,03-2021
840,56.87,37.352056682348405,19.3222114426041,8854.0,0.419,67.59,508.544,43.2,18.779,11.880999999999998,48472.545,39.201795350592974,109.361,5.29,24.4,27.3,82.28,0.944,0.419,8854.0,0.2,0.0,2.37,0.1,0.0,0.0,3.04,93.47,0.55,0.03,0.0,2021-05-31,NLD,171.81400000000005,0.5820000000000001,05-2021
841,97.94,62.15,35.79,8573.0,0.171,75.93,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,76.67,0.845,0.171,8573.0,0.0,0.0,57.09,0.0,0.0,0.0,24.25,1.12,0.0,16.42,0.0,2021-09-06,ARG,90.233,3.339,09-2021
842,98.01,57.24,40.76,15383.0,0.547,67.59,96.254,29.9,6.292999999999998,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,76.16,0.81,0.547,15383.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79,0.0,1.21,0.0,0.0,2021-08-23,MYS,645.617,6.791,08-2021
843,29.09,23.35,5.73,4328.0,0.217,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.217,4328.0,1.21,0.0,0.0,3.64,0.0,0.0,84.62,7.69,2.84,0.0,0.0,2021-06-28,AUS,1.075,0.0,06-2021
844,1.94,1.94,0.0,79.0,0.008,43.52,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,66.6,0.485,0.008,79.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6,0.0,0.4,0.0,0.0,2021-08-09,ETH,4.482,0.047,08-2021
845,16.51,9.84,6.67,2253.0,0.117,36.57,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,72.58,0.8240000000000001,0.117,2253.0,1.4,0.0,0.0,0.0,0.0,1.05,31.58,16.14,49.83,0.0,0.0,2021-05-17,RUS,58.723,2.47,05-2021
846,33.52762025267767,24.111477669606437,9.60510607016636,2207.0,0.08900000000000001,81.48,3.612,29.6,6.933,4.229,13767.119,0.1,258.314,12.54,7.4,42.9,71.68,0.738,0.08900000000000001,2207.0,0.0,0.0,92.45,0.0,0.0,0.0,0.0,3.77,3.78,0.0,0.0,2021-05-31,SUR,398.785,11.104,05-2021
847,62.87,46.9,17.77,6431.0,0.397,56.94,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,75.88,0.765,0.397,6431.0,0.0,0.0,88.15,0.0,0.0,0.0,10.23,0.62,0.9,0.02,0.0,2021-07-26,BRA,210.832,5.171,07-2021
848,29.28,21.33,7.95,5201.0,0.409,42.59,45.135,43.5,19.002,13.778,29524.265,0.7,342.9890000000001,3.67,21.3,38.0,75.93,0.882,0.409,5201.0,0.06,0.0,0.12,0.0,0.0,0.0,0.0,89.3,10.52,0.0,0.0,2021-04-19,LTU,395.612,3.877,04-2021
849,7.96,5.71,2.13,2165.0,0.09,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.09,2165.0,1.7,0.0,0.38,0.0,0.0,0.11,0.11,59.36,38.34,0.0,0.0,2021-02-22,CHE,115.017,1.41,02-2021
850,0.0,0.0,0.0,0.0,0.0,52.78,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,82.25,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,LUX,762.653,2.7,10-2020
851,0.0,0.0,0.0,0.0,0.0,70.37,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,0.2,76.1,67.04,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-08,MDG,1.347,0.015,06-2020
852,5.76,4.67,1.09,557.0,0.031,51.85,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,44.0,7.7,74.3,0.6629999999999999,0.031,557.0,0.0,0.6,6.59,0.0,0.0,0.0,35.33,0.0,56.28,1.2,0.0,2021-07-12,GTM,130.122,1.746,07-2021
853,0.0,0.0,0.0,0.0,0.0,53.24,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,83.03,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,KOR,0.613,0.003,08-2020
854,11.21,8.91,2.3,1163.0,0.093,69.44,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,67.27,0.557,0.093,1163.0,4.62,0.0,0.0,0.0,0.0,0.0,84.62,10.77,-0.01,0.0,0.0,2021-07-26,PAK,11.314,0.152,07-2021
855,0.0,0.0,0.0,0.0,0.0,75.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,81.54,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-09,AUT,706.618,4.66,11-2020
856,2.4670965929093516,2.198240025141117,0.0,0.0,0.0023305935126376803,79.17,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,76.67,0.845,0.0023305931695799657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-12-21,ARG,137.564,2.995,12-2020
857,57.74,40.74,17.45,8005.0,0.417,68.52,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,81.54,0.922,0.417,8005.0,0.77,0.0,2.83,0.0,0.0,0.0,2.83,82.52,5.91,0.0,0.0,2021-05-31,AUT,48.577,0.885,05-2021
858,30.89,20.51,10.38,8933.0,0.8190000000000001,49.07,1265.036,27.5,5.098,3.262,3523.984000000001,14.8,298.003,8.38,1.0,44.7,72.59,0.632,0.8190000000000001,8933.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,BGD,5.322,0.131,10-2021
859,21.93,17.65,4.28,2757.0,0.104,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,76.67,0.845,0.104,2757.0,0.0,2.3,53.77,0.0,0.66,0.33,0.0,12.46,15.07,15.41,0.0,2021-05-17,ARG,535.1569999999998,10.043,05-2021
860,0.0,0.0,0.0,0.0,0.0,45.37,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,80.9,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,99.91,0.0,0.0,2020-11-23,DNK,204.58,0.614,11-2020
861,0.0,0.0,0.0,0.0,0.0,75.46,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,AUS,18.984,0.36,08-2020
862,2.86,2.22,0.64,1104.0,0.062,55.56,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,82.25,0.916,0.062,1104.0,5.56,0.17,0.17,0.0,0.0,0.0,0.0,46.71,47.39,0.0,0.0,2021-02-08,LUX,257.893,2.925,02-2021
863,0.0,0.0,0.0,0.0,0.0,54.17,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,72.58,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-31,RUS,32.687,0.7070000000000001,08-2020
864,0.0,0.0,0.0,0.0,0.0,80.09,1265.036,27.5,5.098,3.262,3523.984000000001,14.8,298.003,8.38,1.0,44.7,72.59,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,BGD,13.639,0.188,08-2020
865,0.0,0.0,0.0,0.0,0.0,75.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,81.63,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.04875,2020-05-11,BEL,39.078,9.616,05-2020
866,2.9250063621760187,5.674581605789777,0.0,0.0,1.6419999235746041,62.5,145.725,29.3,5.319,3.053,11188.744,5.7,342.8640000000001,6.32,2.8,76.1,71.72,0.718,1.6419998985480064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-12-07,IDN,22.055,0.477,12-2020
867,17.304266499267236,12.270140352678029,4.720796348887289,223.0,0.022,47.22,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,64.07,0.611,0.022,223.0,6.52,0.0,0.0,2.17,0.0,15.22,0.0,52.17,23.92,0.0,0.0,2021-04-05,GHA,2.76,0.054000000000000006,04-2021
868,116.93,61.49,58.32,1375.0,0.07400000000000001,58.8,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,81.54,0.922,0.07400000000000001,1375.0,0.17,0.0,0.17,0.0,0.0,0.0,99.66,0.0,0.0,0.0,0.0,2021-09-06,AUT,164.83,0.3,09-2021
869,54.1397255398449,41.257598346289186,10.999467450169316,20955.0,0.018680041810108183,55.09,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.01868005724575894,20955.0,5.41,6.76,0.0,0.0,0.0,1.35,0.0,28.38,58.1,0.0,0.0,2021-01-11,AUS,0.648,0.0,01-2021
870,159.12,88.55,86.86,768.0,0.025,44.44,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,82.05,0.8640000000000001,0.025,768.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,PRT,62.63399999999999,0.731,10-2021
871,0.0,0.0,0.0,0.0,0.0,85.19,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,72.58,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-05-11,RUS,74.483,0.639,05-2020
872,0.0,0.0,0.0,0.0,0.0,50.93,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,80.9,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-28,DNK,92.694,0.221,09-2020
873,18.900664750779562,12.899596037020917,8.206596390049466,0.0,1.6163383237323896,45.37,7915.731,42.4,12.922,7.049,85535.383,77.6,92.243,10.99,5.2,28.3,83.62,0.938,1.6163382995437638,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,9.84,88.52,0.0,0.0,2021-01-04,SGP,5.029,0.0,01-2021
874,20.2,14.2,6.0,3714.0,0.231,84.26,69.874,38.7,13.928,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,82.3,0.955,0.231,3714.0,0.51,0.22,0.29,0.0,0.07,0.0,0.43,95.23,3.25,0.0,0.0,2021-04-05,IRL,97.132,1.462,04-2021
875,76.54,49.84,28.08,13018.0,0.64,50.93,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,81.63,0.931,0.64,13018.0,0.95,0.0,10.33,0.0,0.0,0.0,13.08,73.58,1.56,0.0,0.0,2021-06-14,BEL,65.188,0.639,06-2021
876,0.0,0.0,0.0,0.0,0.0,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,75.88,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.01125,2020-05-11,BRA,40.705,2.861,05-2020
877,18.49,11.77,6.72,3652.0,0.185,62.04,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,80.28,0.81,0.185,3652.0,0.0,2.04,18.37,0.0,0.0,0.0,0.0,51.02,28.57,0.0,0.0,2021-05-03,CRI,429.095,3.391,05-2021
878,108.7,61.53,47.23341887060647,6936.0,0.1,37.96,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,82.25,0.916,0.1,6936.0,0.0,0.0,34.91,0.0,0.0,0.0,63.52,1.43,0.14,0.0,0.0,2021-07-26,LUX,127.371,0.225,07-2021
879,0.0,0.0,0.0,0.0,0.0,51.85,7039.714,44.8,16.303,10.158,56054.92,0.1,561.494,8.33,0.2,7.7,84.86,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-12,HKG,1.305,0.0,10-2020
880,104.69,68.22,36.48,6853.0,0.28,47.22,14.462,39.7,16.820999999999998,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,82.4,0.957,0.28,6853.0,0.0,0.0,0.08,0.0,0.0,0.0,94.47,5.45,0.0,0.0,0.0,2021-08-09,NOR,80.189,0.131,08-2021
881,82.23,51.03,31.2,10401.0,0.584,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.584,10401.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.03,0.03,0.0,0.0,2021-09-06,AUS,59.56800000000001,0.255,09-2021
882,39.395020484753104,20.845677972646147,18.96313242158029,176.0,0.0,44.44,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,64.07,0.611,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-08-23,GHA,17.423,0.198,08-2021
883,125.46,70.66,56.09,6561.0,0.224,66.67,122.578,42.0,19.718,13.079,38605.671,0.1,86.06,4.77,30.1,35.6,82.66,0.901,0.224,6561.0,0.68,0.0,0.29,0.0,0.0,0.01,98.18,0.74,0.09,0.0,0.0,2021-08-23,FRA,320.142,1.867,08-2021
884,33.23,24.64,11.04,3503.0,0.215,55.09,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,67.27,0.557,0.215,3503.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-09-20,PAK,11.306,0.293,09-2021
885,146.72,76.03,69.64,5080.0,0.14800000000000002,72.69,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.14800000000000002,5080.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-15,AUS,48.455,0.316,11-2021
886,50.02,32.1,22.35,5040.0,0.343,41.67,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,77.29,0.767,0.343,5040.0,0.0,0.0,6.53,0.0,0.0,0.0,6.06,0.0,7.25,1.54,0.0,2021-07-26,COL,224.12,6.769,07-2021
887,0.0,0.0,0.0,0.0,0.0,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,AUS,0.742,0.0,10-2020
888,9.21,7.75,1.46,3203.0,0.287,75.46,66.939,28.1,7.104,4.458,10581.936000000003,3.6,140.44799999999998,5.55,2.0,12.3,77.01,0.759,0.287,3203.0,0.0,0.0,6.15,0.0,26.15,0.0,0.0,32.31,29.24,6.15,0.0,2021-05-03,ECU,105.982,3.713,05-2021
889,7.37,4.28,3.08,1927.0,0.091,73.15,85.12899999999998,43.0,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,76.05,0.828,0.091,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71,17.29,0.0,0.0,2021-02-22,ROU,134.696,3.353,02-2021
890,3.5,2.16,1.33,660.0,0.048,58.8,96.254,29.9,6.292999999999998,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,76.16,0.81,0.048,660.0,27.09,0.0,0.0,0.49,0.0,0.49,3.45,8.37,60.11,0.0,0.0,2021-04-19,MYS,65.2,0.231,04-2021
891,37.21,30.0,9.46,2363.0,0.064,50.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999998,6.8,6.2,40.9,83.03,0.916,0.064,2363.0,0.0,0.17,0.7,0.0,0.0,0.0,27.3,15.48,56.35,0.0,0.0,2021-06-28,KOR,11.878,0.031,06-2021
892,32.5,20.91,11.6,3576.0,0.17600000000000002,71.76,145.725,29.3,5.319,3.053,11188.744,5.7,342.8640000000001,6.32,2.8,76.1,71.72,0.718,0.17600000000000002,3576.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-08-23,IDN,60.646,4.332,08-2021
893,58.36824850760041,32.773159006237414,26.617136534486157,1909.0,0.045,19.44,24.718000000000004,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,82.8,0.945,0.045,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.06,0.0,0.0,0.0,2021-10-04,SWE,59.729,0.6609999999999999,10-2021
894,52.42,32.4,20.02,7137.0,0.246,35.19,102.619,44.5,19.062,12.93,31400.84,0.1,153.493,7.25,20.1,25.0,81.32,0.917,0.246,7137.0,0.0,0.0,0.14,0.0,0.43,0.0,0.58,97.26,1.59,0.0,0.0,2021-05-31,SVN,133.942,1.374,05-2021
895,87.2,49.13,39.66,5659.0,0.24,52.31,35.60800000000001,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,78.86,0.926,0.24,5659.0,0.77,2.37,9.47,0.06,8.61,0.22,2.42,66.69,8.54,0.29,0.0,2021-05-17,USA,96.751,1.7619999999999998,05-2021
896,4.17,3.57,0.6,2431.0,0.213,87.96,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,81.32,0.932,0.213,2431.0,0.21,0.02,0.0,0.0,0.0,0.04,0.01,75.82,23.9,0.0,0.0,2021-01-11,GBR,850.395,13.717,01-2021
897,86.47,52.28,35.78,10765.0,0.364,53.7,69.874,38.7,13.928,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,82.3,0.955,0.364,10765.0,0.06,0.0,0.06,1.53,0.0,0.0,44.9,52.74,0.71,0.0,0.0,2021-06-28,IRL,65.02199999999999,0.287,06-2021
898,0.0,0.0,0.0,0.0,0.0,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-12,CHL,82.432,2.521,10-2020
899,125.9,62.26,58.54,3847.0,0.102,51.85,1935.907,32.4,2.372,1.3869999999999998,43290.705,77.6,151.689,16.52,5.8,37.6,77.29,0.852,0.102,3847.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,5.8,0.0,0.0,0.0,2021-07-12,BHR,62.673,1.226,07-2021
900,86.85,49.88,36.97,10522.0,0.585,64.81,227.322,31.9,1.307,0.617,116935.6,0.1,176.69,16.52,0.8,26.9,80.23,0.848,0.585,10522.0,24.36,0.0,0.0,0.0,0.0,0.0,39.74,17.95,17.95,0.0,0.0,2021-05-31,QAT,83.652,0.439,05-2021
901,0.33,0.33,0.0,467.0,0.047,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,75.88,0.765,0.047,467.0,0.0,0.0,25.41,0.0,0.0,0.0,0.0,3.76,70.83,0.0,0.0,2021-01-25,BRA,240.076,4.917,01-2021
902,1.08,0.92,0.15,232.0,0.006,57.41,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51.0,75.29,0.866,0.006,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,93.9,0.0,0.0,2021-01-25,LVA,407.314,10.024,01-2021
903,0.0,0.0,0.0,0.0,0.0,70.83,66.444,29.3,6.857,4.3210000000000015,17336.468999999994,2.5,152.783,13.06,6.9,21.4,75.05,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,MEX,45.066,4.385,07-2020
904,4.1,2.89,1.21,1624.0,0.03,74.07,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,81.54,0.922,0.03,1624.0,19.37,0.0,0.0,0.0,0.0,1.31,0.0,22.25,57.07,0.0,0.0,2021-02-08,AUT,148.085,4.013,02-2021
905,98.39,59.99,38.4,8822.0,0.7859999999999999,54.63,7915.731,42.4,12.922,7.049,85535.383,77.6,92.243,10.99,5.2,28.3,83.62,0.938,0.7859999999999999,8822.0,1.38,0.0,0.0,0.0,0.0,0.0,96.31,0.46,1.85,0.0,0.0,2021-06-28,SGP,3.222,0.026,06-2021
906,0.0,0.0,0.0,0.0,0.0,36.57,18.136,42.8,21.228,13.264,40585.721,0.1,153.507,5.76,18.3,22.6,81.91,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,FIN,36.433,0.077,10-2020
907,0.0,0.0,0.0,0.0,0.0,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,75.88,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-05-25,BRA,79.796,4.419,05-2020
908,83.75,46.21,40.42,5688.0,0.119,44.44,124.027,41.8,16.762999999999998,10.202,27216.445,9.763236746956053,227.331,5.91,23.3,33.1,78.73,0.88,0.119,5688.0,1.08,0.0,1.08,0.0,0.0,0.0,60.22,33.33,4.29,0.0,0.0,2021-07-12,POL,2.105,0.28300000000000003,07-2021
909,1.2206902023270558,4.417640542138585,0.0,0.0,1.641999925683936,84.26,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,61.49,0.5710000000000001,1.6419999013270203,0.0,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,2021-01-25,ZWE,35.534,2.859,01-2021
910,44.13,30.77,13.36,6144.0,0.316,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,83.44,0.944,0.316,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64,0.36,0.0,0.0,0.0,2021-07-26,AUS,6.348,0.039,07-2021
