,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,date,iso_code,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,month_yr
303,0.0,0.0,0.0,0.0,0.0,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-08,CAN,16.343,1.355,06-2020
304,0.0,0.0,0.0,0.0,0.0,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-22,CAN,9.975,0.559,06-2020
305,0.0,0.0,0.0,0.0,0.0,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,CAN,7.453,0.255,07-2020
306,0.0,0.0,0.0,0.0,0.0,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-20,CAN,11.322,0.195,07-2020
307,0.0,0.0,0.0,0.0,0.0,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,CAN,9.262,0.165,08-2020
308,0.0,0.0,0.0,0.0,0.0,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-17,CAN,7.914,0.128,08-2020
309,0.0,0.0,0.0,0.0,0.0,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-31,CAN,12.819,0.146,08-2020
310,0.0,0.0,0.0,0.0,0.0,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-14,CAN,23.087,0.139,09-2020
311,0.0,0.0,0.0,0.0,0.0,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-28,CAN,39.268,0.225,09-2020
312,0.0,0.0,0.0,0.0,0.0,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-12,CAN,51.292,0.454,10-2020
313,0.0,0.0,0.0,0.0,0.0,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,CAN,71.331,0.766,10-2020
314,0.0,0.0,0.0,0.0,0.0,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,99.93,0.0,0.0,2020-11-09,CAN,110.066,1.34,11-2020
315,0.0,0.0,0.0,0.0,0.0,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-23,CAN,132.504,1.914,11-2020
316,29.88213978668194,23.50315702753404,10.431138717132354,20298.296875,0.0,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.0,17708.012451171875,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.0,0.0,2020-12-07,CAN,170.17,2.466,12-2020
317,0.06,0.06,0.0,79.0,0.008,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.008,79.0,0.05,0.24,0.0,0.0,0.0,0.24,0.0,0.19,99.28,0.0,0.0,2020-12-21,CAN,177.934,3.017,12-2020
318,0.36,0.36,0.0,299.0,0.03,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.03,299.0,0.41,0.51,0.0,0.0,0.0,0.0,0.0,0.41,98.67,0.0,0.0,2021-01-04,CAN,208.819,3.449,01-2021
319,0.95,0.94,0.01,836.0,0.082,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.082,836.0,1.15,0.34,0.0,0.0,0.0,0.0,0.0,0.75,97.76,0.0,0.0,2021-01-11,CAN,209.487,3.573,01-2021
320,2.23,2.06,0.17,861.0,0.07,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.07,861.0,0.87,0.56,0.0,0.0,0.0,0.1,0.0,1.81,96.66,0.0,0.0,2021-01-25,CAN,141.484,3.805,01-2021
321,2.93,2.43,0.5,470.0,0.02,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.02,470.0,0.79,1.05,0.0,0.0,0.0,0.26,0.04,4.06,93.8,0.0,0.0,2021-02-08,CAN,91.479,2.571,02-2021
322,4.16,2.96,1.2,1055.0,0.053,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.053,1055.0,1.74,0.98,0.05,0.0,0.0,1.72,0.0,15.29,80.19,0.03,0.0,2021-02-22,CAN,81.97,1.599,02-2021
323,6.58,5.04,1.54,1998.0,0.185,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.185,1998.0,0.98,1.1,0.98,0.1,0.0,3.75,0.0,31.46,61.61,0.02,0.0,2021-03-08,CAN,78.731,0.972,03-2021
324,10.89,9.19,1.71,3580.0,0.345,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.345,3580.0,0.47,1.45,6.55,0.87,0.01,1.97,0.01,46.5,42.13,0.04,0.0,2021-03-22,CAN,96.523,0.829,03-2021
325,17.38,15.43,1.94,4728.0,0.454,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.454,4728.0,0.86,0.93,20.81,2.08,0.01,5.1,0.03,45.71,24.42,0.05,0.0,2021-04-05,CAN,154.919,0.732,04-2021
326,27.11,24.61,2.51,7203.0,0.682,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.682,7203.0,1.32,1.22,25.77,1.2,0.21,3.78,0.6,45.55,20.28,0.07,0.0,2021-04-19,CAN,227.938,1.167,04-2021
327,37.18,34.12,3.06,6588.0,0.616,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.616,6588.0,1.41,1.49,25.22,0.24,0.24,1.77,1.83,53.74,14.03,0.03,0.0,2021-05-03,CAN,210.117,1.193,05-2021
328,49.74,45.91,3.83,9614.0,0.9,75.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.9,9614.0,0.5,0.83,25.56,0.14,0.44,1.85,5.87,57.03,7.74,0.04,0.0,2021-05-17,CAN,149.473,1.126,05-2021
329,63.09,57.51,5.58,9351.0,0.781,73.61,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.781,9351.0,0.47,0.5,27.38,0.11,0.97,0.93,10.24,54.97,4.36,0.0,0.0,2021-05-31,CAN,79.088,1.073,05-2021
330,77.89,64.82,13.07,11193.0,0.395,73.61,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.395,11193.0,0.83,0.37,25.42,0.03,0.88,0.98,14.96,51.88,4.36,0.0,0.0,2021-06-14,CAN,33.245,0.69,06-2021
331,95.61,67.56,28.04,13555.0,0.158,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.158,13555.0,0.66,0.14,14.85,0.0,0.58,2.57,25.94,49.42,5.26,0.03,0.0,2021-06-28,CAN,16.617,0.51,06-2021
332,113.52,69.24,44.27,12446.0,0.118,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.118,12446.0,0.98,0.0,18.18,0.0,0.49,0.42,47.69,30.91,1.26,0.0,0.0,2021-07-12,CAN,11.615,0.266,07-2021
333,126.56,70.63,55.92,8621.0,0.096,60.65,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.096,8621.0,0.22,0.04,7.57,0.0,0.49,0.04,78.81,12.02,0.81,0.0,0.0,2021-07-26,CAN,13.089,0.184,07-2021
334,133.73,71.74,61.97,4708.0,0.08,60.65,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.08,4708.0,0.02,0.0,1.57,0.0,0.03,0.0,94.65,3.1,0.58,0.0,0.0,2021-08-09,CAN,40.056,0.289,08-2021
335,138.4,72.79,65.58,3095.0,0.077,60.65,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.077,3095.0,0.01,0.0,0.55,0.0,0.02,0.0,97.76,1.45,0.21,0.0,0.0,2021-08-23,CAN,66.88,0.413,08-2021
336,141.77,73.96,67.74,2083.0,0.081,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.081,2083.0,0.0,0.0,0.24,0.0,0.0,0.0,99.19,0.53,0.0,0.0,0.0,2021-09-06,CAN,73.219,0.379,09-2021
337,145.19,75.37,69.57,2536.0,0.104,68.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.104,2536.0,0.0,0.0,0.03,0.0,0.0,0.0,99.71,0.27,-0.01,0.0,0.0,2021-09-20,CAN,115.808,0.743,09-2021
338,148.67,76.7,71.43,2188.0,0.082,68.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.082,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.08,0.03,0.0,0.0,2021-10-04,CAN,106.595,1.137,10-2021
339,151.69,77.71,72.98,2344.0,0.074,68.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.074,2344.0,0.0,0.0,0.0,0.0,0.0,0.0,99.53,0.47,0.0,0.0,0.0,2021-10-18,CAN,95.149,1.321,10-2021
340,154.35,78.45,74.39,1801.0,0.047,67.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,82.43,0.929,0.047,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-01,CAN,59.844,0.822,11-2021
341,0.0,0.0,0.0,0.0,0.0,58.33,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1023684210526315,2020-05-11,CHE,5.95,0.902,05-2020
342,0.0,0.0,0.0,0.0,0.0,39.35,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,CHE,10.867,0.033,07-2020
343,0.0,0.0,0.0,0.0,0.0,39.35,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-20,CHE,11.277,0.082,07-2020
344,0.0,0.0,0.0,0.0,0.0,43.06,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,CHE,18.67,0.066,08-2020
345,0.0,0.0,0.0,0.0,0.0,43.06,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-17,CHE,25.308,0.098,08-2020
346,0.0,0.0,0.0,0.0,0.0,43.06,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-31,CHE,34.7,0.066,08-2020
347,0.0,0.0,0.0,0.0,0.0,43.06,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-14,CHE,46.616,0.213,09-2020
348,0.0,0.0,0.0,0.0,0.0,43.06,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-28,CHE,37.175,0.246,09-2020
349,0.0,0.0,0.0,0.0,0.0,29.17,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-12,CHE,139.391,0.328,10-2020
350,0.0,0.0,0.0,0.0,0.0,35.65,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,CHE,621.783,2.459,10-2020
351,0.0,0.0,0.0,0.0,0.0,59.26,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-09,CHE,869.47,9.769,11-2020
352,0.0,0.0,0.0,0.0,0.0,57.41,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.77,99.17,0.0,0.0,2020-11-23,CHE,497.931,10.72,11-2020
353,27.746217984715493,20.391777372689546,11.420483123538668,20955.0,0.0,57.41,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,18331.758544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,99.37,0.0,0.0,2020-12-07,CHE,446.397,10.326,12-2020
354,0.0,0.0,0.0,20955.0,0.0,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.0,18141.039794921875,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.7,99.22,0.0,0.0,2020-12-21,CHE,482.458,10.9,12-2020
355,0.12,0.11,0.0,120.0,0.012,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.012,120.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,3.07,96.78,0.0,0.0,2021-01-04,CHE,388.094,8.917,01-2021
356,0.55,0.54,0.0,620.0,0.061,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.061,620.0,0.28,0.0,0.0,0.0,0.0,0.0,0.06,10.97,88.69,0.0,0.0,2021-01-11,CHE,369.539,7.114,01-2021
357,2.45,2.36,0.06,1732.0,0.164,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.164,1732.0,0.42,0.0,0.0,0.0,0.0,0.03,0.0,12.1,87.45,0.0,0.0,2021-01-25,CHE,224.035,5.524,01-2021
358,4.9,4.21,0.63,1680.0,0.108,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.108,1680.0,1.34,0.1,0.33,0.0,0.0,0.07,0.0,39.01,59.15,0.0,0.0,2021-02-08,CHE,164.862,1.164,02-2021
359,7.96,5.71,2.13,2165.0,0.09,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.09,2165.0,1.7,0.0,0.38,0.0,0.0,0.11,0.11,59.36,38.34,0.0,0.0,2021-02-22,CHE,115.017,1.41,02-2021
360,11.33,7.17,3.99,2509.0,0.124,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.124,2509.0,1.65,0.0,0.15,0.0,0.0,0.26,0.0,77.53,20.41,0.0,0.0,2021-03-08,CHE,123.622,0.918,03-2021
361,14.83,9.07,5.54,2548.0,0.131,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.131,2548.0,0.91,0.0,0.52,0.08,0.04,0.36,0.0,88.07,10.02,0.0,0.0,2021-03-22,CHE,171.075,0.902,03-2021
362,18.72,11.47,6.96,2420.0,0.149,60.19,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.149,2420.0,0.75,0.0,0.28,0.08,0.0,0.12,0.0,92.62,6.15,0.0,0.0,2021-04-05,CHE,140.177,1.311,04-2021
363,25.06,15.64,9.06,4966.0,0.35,50.93,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.35,4966.0,1.34,0.0,0.25,0.09,0.06,0.16,0.25,93.22,4.63,0.0,0.0,2021-04-19,CHE,232.394,0.852,04-2021
364,33.84,21.98,11.48,6429.0,0.484,50.93,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.484,6429.0,1.21,0.0,0.92,0.05,0.05,0.4,0.82,91.79,4.76,0.0,0.0,2021-05-03,CHE,198.825,1.065,05-2021
365,44.68,28.81,15.54,7748.0,0.458,50.93,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.458,7748.0,0.94,0.0,1.56,0.03,0.07,0.38,0.9,91.39,4.6,0.1,0.0,2021-05-17,CHE,128.9,0.475,05-2021
366,57.72,35.78,21.71,9843.0,0.499,48.15,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.499,9843.0,0.86,0.0,2.49,0.0,0.05,0.05,2.58,88.78,4.64,0.14,0.0,2021-05-31,CHE,121.082,0.393,05-2021
367,72.47,43.77,28.66,10497.0,0.579,48.15,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.579,10497.0,0.72,0.0,1.9,0.0,0.0,0.09,11.28,80.78,3.7,0.0,0.0,2021-06-14,CHE,38.782,0.246,06-2021
368,85.09,49.58,35.79,8302.0,0.342,44.44,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.342,8302.0,1.67,0.0,2.92,0.0,0.0,0.0,28.39,60.96,4.39,0.63,0.0,2021-06-28,CHE,12.326,0.148,06-2021
369,94.97,51.89,43.45,6802.0,0.139,44.44,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.139,6802.0,0.1,0.0,1.45,0.0,0.0,0.0,79.02,15.16,3.03,0.62,0.0,2021-07-12,CHE,32.487,0.033,07-2021
370,102.28,53.57,49.08,4488.0,0.117,40.74,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.117,4488.0,0.0,0.0,0.48,0.0,0.0,0.03,95.94,2.22,0.75,0.38,0.0,2021-07-26,CHE,79.956,0.098,07-2021
371,105.76,54.9,51.31,2261.0,0.091,40.74,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.091,2261.0,0.04,0.0,0.19,0.0,0.02,0.0,97.43,0.78,1.35,0.13,0.0,2021-08-09,CHE,121.77,0.098,08-2021
372,109.02,56.47,53.05,2380.0,0.122,40.74,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.122,2380.0,0.0,0.0,0.06,0.0,0.0,0.0,99.58,0.18,0.15,0.03,0.0,2021-08-23,CHE,295.533,0.459,08-2021
373,112.65,58.73,54.57,2560.0,0.169,40.74,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.169,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.14,0.09,0.0,0.0,2021-09-06,CHE,143.16,0.574,09-2021
374,117.46,61.99,56.42,3560.0,0.235,46.3,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.235,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,0.02,0.0,0.0,2021-09-20,CHE,212.97,0.787,09-2021
375,121.55,63.96,58.71,2676.0,0.11,46.3,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.11,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,CHE,126.638,0.705,10-2021
376,125.36,65.07,61.57,2745.0,0.075,46.3,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.075,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97,0.0,0.03,0.0,0.0,2021-10-18,CHE,102.822,0.475,10-2021
377,127.97,65.79,63.56,1515.0,0.044,46.3,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.044,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,0.07,0.0,0.0,2021-11-01,CHE,186.695,0.803,11-2021
378,130.52,66.48,64.64,2310.0,0.055,46.3,214.243,43.1,18.436,12.644,57410.166,77.6,99.739,5.59,22.6,28.9,83.78,0.955,0.055,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-15,CHE,404.157,1.065,11-2021
379,0.0,0.0,0.0,0.0,0.0,75.93,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.403714285714285,2020-05-11,CHL,86.484,0.394,05-2020
380,0.0,0.0,0.0,0.0,0.0,78.24,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-05-25,CHL,254.628,2.104,05-2020
381,0.0,0.0,0.0,0.0,0.0,78.24,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-06-08,CHL,315.511,8.558,06-2020
382,0.0,0.0,0.0,0.0,0.0,87.5,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,CHL,167.734,6.015,07-2020
383,0.0,0.0,0.0,0.0,0.0,84.72,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-20,CHL,114.301,11.964,07-2020
384,0.0,0.0,0.0,0.0,0.0,87.5,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-03,CHL,100.902,3.867,08-2020
385,0.0,0.0,0.0,0.0,0.0,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-31,CHL,90.403,2.774,08-2020
386,0.0,0.0,0.0,0.0,0.0,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-14,CHL,90.411,2.684,09-2020
387,0.0,0.0,0.0,0.0,0.0,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-09-28,CHL,90.738,2.974,09-2020
388,0.0,0.0,0.0,0.0,0.0,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-12,CHL,82.432,2.521,10-2020
389,0.0,0.0,0.0,0.0,0.0,81.94,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,CHL,76.536,2.431,10-2020
390,0.05,0.05,0.0,3.0,0.0,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.0,3.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,10.26,88.46,0.0,0.0,2021-01-04,CHL,138.4,2.409,01-2021
391,0.06,0.06,0.0,12.0,0.001,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,80.18,0.851,0.001,12.0,0.0,0.0,1.82,0.0,0.0,0.0,9.09,3.64,85.45,0.0,0.0,2021-01-11,CHL,187.759,2.937,01-2021
