,iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Year,Mu
3704,RWA,2021-11,100020.85,25.45,30.2357,1335.5,0.45,0.6643,7533.666399999999,1.9169500000000004,2.2774499999999995,100.59115,0.03385,0.05000000000000001,0.76,,,,,,,,,8201.272727272728,3226690.466666667,243.03733333333335,0.6179090909090909,11010.21052631579,0.8292105263157894,0.0028333333333333344,358.6,6956935.25,4608901.5,2427474.0,,211071.0,105810.33333333333,52.39999999999999,34.715,18.2825,,7969.666666666667,70602.88888888889,0.5317777777777777,51.850000000000016,13276517.0,494.869,20.300000000000004,2.9740000000000015,1.642,1854.211,56.0,191.375,4.28,4.700000000000001,21.0,4.617000000000001,,69.02,0.5429999999999999,,,,,70602.88888888889,0.5317777777777777,105810.33333333333,7969.666666666667,211071.0,,,,,,,,,,,,
3725,SAU,2021-11,549072.9,41.3,43.314249999999994,8809.15,1.45,1.5786,15536.568650000005,1.1685999999999999,1.2256500000000001,249.26380000000003,0.041000000000000016,0.04470000000000002,0.9389999999999997,,,,,,,,,35630.88888888889,30729274.722222224,869.5157222222222,1.0082222222222221,36663.0,1.0374999999999999,0.001055555555555556,835.5,46558941.0,24367247.0,21908826.555555556,,64243.23529411765,67413.3,131.74333333333334,68.94944444444444,61.992777777777775,,1907.55,14832.95,0.042050000000000004,,35340680.0,15.322,31.899999999999988,3.295000000000001,1.8449999999999995,49045.410999999986,,259.5380000000001,17.720000000000006,1.8,25.39999999999999,,2.700000000000001,75.13000000000002,0.8539999999999995,,,,,14832.95,0.042050000000000004,67413.3,1907.55,64243.23529411765,,,,,,,,,,,,
3746,SDN,2021-11,40925.85,56.25,47.892999999999994,3099.0,0.0,0.0,911.29915,1.2525499999999998,1.0663,69.006,0.0,0.0,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.889999999999999,44909351.0,23.257999999999996,19.699999999999996,3.548000000000001,2.0339999999999994,4466.506999999999,,431.38800000000003,15.669999999999998,,,23.43700000000001,0.8000000000000002,65.30999999999997,0.5099999999999999,,,,,,,,,,,,,,,,,,,,,
3768,SEN,2021-11,73944.85,2.4,2.72145,1880.8,0.25,0.22164999999999996,4300.042100000001,0.1394,0.1583,109.3723,0.014500000000000002,0.013000000000000006,0.8719999999999999,,,,,,,,,1107.2631578947369,867054.947368421,50.42110526315789,0.06447368421052631,1167.3157894736842,0.06784210526315788,0.002333333333333335,434.6833333333334,,,,,,,,,,,,,,21.300000000000004,17196308.0,82.32799999999999,18.699999999999996,3.008000000000001,1.7959999999999998,2470.580000000001,38.0,241.219,2.420000000000001,0.4000000000000001,16.6,20.858999999999998,,67.94000000000003,0.5120000000000002,,,,,,,,,,,,,,,,,,,,,
3791,SGP,2021-11,227448.15,2607.2,2812.0287,539.1,12.35,12.59285,41706.05655,478.06934999999993,515.6278500000001,98.85210000000001,2.2645,2.3090500000000005,0.9139999999999999,,,,,,,,,,21040576.0,3858.1075,,19577.125,3.589875,0.16237500000000002,6.15,10083329.0,5071148.0,5012181.0,,,1764.0,184.89,92.99,91.91,,323.6,30535.2,0.5597999999999999,44.44000000000002,5453600.0,7915.731,42.39999999999999,12.922,7.049000000000004,85535.38299999999,,92.24299999999997,10.990000000000002,5.200000000000001,28.300000000000004,,2.3999999999999995,83.61999999999996,0.9380000000000001,,,,,30535.2,0.5597999999999999,1764.0,323.6,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,111.0,0.0
3809,SLB,2021-11,20.0,0.0,0.0,,,0.0,28.409,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,171562.0,135995.0,35567.0,,,1338.0,24.37,19.32,5.05,,1901.0,1016.0,0.144,27.779999999999994,703995.0,21.841000000000005,20.800000000000004,3.507,2.0429999999999997,2205.923,25.10000000000001,459.7799999999999,18.680000000000003,,,35.88999999999999,1.3999999999999995,73.0,0.5670000000000001,,,,,1016.0,0.144,1338.0,1901.0,,,,,,,,,,,,,
3830,SLE,2021-11,6399.0,0.15,0.15015,121.0,0.0,0.0,785.9880000000003,0.01845,0.018550000000000004,14.862,0.0,0.0,0.015,,,,,,,,,,,,,,,,,681338.5,554519.5,277270.0,,,15475.9,8.370000000000001,6.8100000000000005,3.4050000000000002,,1901.1,12613.6,0.15489999999999998,29.259333333333334,8141343.0,104.70000000000002,19.100000000000005,2.537999999999999,1.285,1390.2999999999995,52.200000000000024,325.72099999999983,2.420000000000001,8.8,41.29999999999999,19.274999999999995,,54.700000000000024,0.45200000000000007,,,,,12613.6,0.15489999999999998,15475.9,1901.1,,,,,,,,,,,,,
3851,SLV,2021-11,116411.9,230.95,237.91424999999998,3701.7,6.1,6.74995,17858.694450000003,35.42985,36.4985,567.8761000000001,0.93575,1.0355500000000002,0.33599999999999997,,,,,,,,,,,,,,,,,8795411.0,4363668.625,3937337.5,494404.875,32553.25,23495.625,134.92874999999998,66.945,60.401250000000005,7.5825,3604.4375,4320.1875,0.06624999999999999,,6518500.0,307.8109999999999,27.600000000000012,8.272999999999998,5.417000000000001,7292.458000000001,2.2,167.29500000000002,8.870000000000001,2.5,18.800000000000004,90.65000000000003,1.3000000000000003,73.31999999999996,0.673,,,,,4320.1875,0.06624999999999999,23495.625,3604.4375,32553.25,,,,,,,,,,,,
3873,SMR,2021-11,5630.55,10.55,8.4072,92.1,0.05,0.014299999999999998,165555.71880000003,310.20290000000006,247.1962499999999,2708.0272999999997,1.4701499999999998,0.42000000000000004,1.009,,,,,,,,,,,,,,,,,47619.0,25284.0,22335.0,,,21.714285714285715,140.01,74.34,65.67,,638.4285714285714,14.428571428571429,0.04228571428571428,37.96,34010.0,556.667,,,,56861.46999999999,,,5.64,,,,3.7999999999999985,84.97000000000001,,,,,,14.428571428571429,0.04228571428571428,21.714285714285715,638.4285714285714,,,,,,,,,,,,,
3894,SOM,2021-11,22639.2,48.55,43.83565,1287.4,5.8,5.407099999999999,1383.8563,2.9677,2.6793999999999993,78.6944,0.3544999999999999,0.3305500000000001,0.219,,,,,,,,,,,,,,,,,779204.6666666666,442028.6666666667,400278.3333333333,,,15517.384615384615,4.766666666666667,2.703333333333333,2.4466666666666668,,948.4615384615385,11092.0,0.06792307692307693,35.19,16359500.0,23.5,16.800000000000004,2.7310000000000008,1.4959999999999996,,,365.7690000000001,6.049999999999998,,,9.830999999999998,0.9,57.4,,,,,,11092.0,0.06792307692307693,15517.384615384615,948.4615384615385,,,,,,,,,,,,,
3916,SRB,2021-11,1195704.5,4411.35,4841.685650000001,10612.25,60.55,62.14995000000001,174008.05089999997,641.9732499999999,704.5989999999999,1544.3756500000004,8.811699999999998,9.044450000000001,0.876,271.1578947368421,39.25152631578947,6578.526315789473,952.2745789473682,,,,,18071.333333333332,6495371.5,945.2560555555553,2.629888888888889,18738.444444444445,2.7270555555555553,0.2649444444444444,3.811111111111111,7352460.8,3191033.8,3034656.3,1126770.7,34030.2,26179.894736842107,106.998,46.438,44.162,16.397,3809.9473684210525,4117.631578947368,0.05989473684210527,40.74,6871547.0,80.29099999999997,41.20000000000001,17.365999999999993,,14048.880999999998,,439.4150000000001,10.080000000000004,37.70000000000001,40.20000000000001,97.71900000000002,5.608999999999998,76.0,0.8060000000000004,,,,,4117.631578947368,0.05989473684210527,26179.894736842107,3809.9473684210525,34030.2,,,,,,,,,,,,
3936,SSD,2021-11,12527.25,13.85,13.442899999999998,133.0,0.0,0.0,1100.6795,1.2168499999999998,1.1811500000000004,11.686000000000003,0.0,0.0,1.149,,,,,,,,,,,,,,,,,145413.0,84839.0,60574.0,,4158.0,1382.7777777777778,1.2766666666666666,0.75,0.5299999999999999,,121.33333333333333,0.0,0.0,35.19,11381377.0,,19.199999999999996,3.441000000000001,2.031999999999999,1569.8879999999995,,280.775,10.430000000000003,,,,,57.85,0.43299999999999994,,,,,0.0,0.0,1382.7777777777778,121.33333333333333,4158.0,,,,,,,,,,,,
3956,STP,2021-11,3726.4,0.85,1.2073500000000004,56.0,0.0,0.0,16683.082800000007,3.8054500000000004,5.404599999999999,250.7119999999999,0.0,0.0,0.686,,,,,,,,,,,,,,,,,109686.0,81125.0,28561.0,,,113.0,49.11,36.32,12.79,,506.0,101.7,0.04550000000000001,,223364.0,212.84099999999995,18.699999999999996,2.886000000000001,2.1619999999999995,3052.714,32.3,270.113,2.420000000000001,,,41.34000000000002,2.899999999999999,70.39000000000001,0.625,,,,,101.7,0.04550000000000001,113.0,506.0,,,,,,,,,,,,,
3977,SUR,2021-11,49802.5,69.55,74.5642,1123.05,2.7,3.0928500000000003,84154.55945,117.52319999999997,125.99609999999998,1897.6914500000003,4.56235,5.2263,0.7450000000000001,,,,,,,,,,,,,,,,,461258.0588235294,252969.64705882352,208288.41176470587,,922.7857142857143,1028.65,77.94294117647058,42.7464705882353,35.196470588235286,,1738.15,312.25,0.05275000000000002,66.22736842105265,591798.0,3.6120000000000005,29.600000000000012,6.932999999999997,4.229,13767.119000000002,,258.314,12.539999999999996,7.400000000000003,42.899999999999984,67.779,3.100000000000001,71.68000000000004,0.7379999999999998,,,,,312.25,0.05275000000000002,1028.65,1738.15,922.7857142857143,,,,,,,,,,,,
3998,SVK,2021-11,976559.95,8287.7,7558.071549999999,13402.75,39.2,35.3714,178833.35475,1517.6919999999998,1384.0781499999998,2454.38975,7.17865,6.477449999999999,1.333,,,2017.6923076923076,369.4915384615385,10.505500000000001,1.924,226.61849999999998,41.4995,51503.94117647059,43565344.941176474,7977.9401176470565,9.431823529411766,48941.294117647056,8.962294117647058,0.15199999999999994,6.594117647058824,4859042.947368421,2537426.736842105,2321616.210526316,,3881.4210526315787,3829.3684210526317,88.98052631578948,46.46736842105264,42.51578947368421,,701.2631578947369,2574.5789473684213,0.04726315789473684,29.170000000000005,5460726.0,113.128,41.20000000000001,15.069999999999997,9.167,30155.151999999995,0.6999999999999997,287.95899999999995,7.290000000000002,23.10000000000001,37.70000000000001,,5.819999999999998,77.53999999999999,0.8599999999999998,,,,,2574.5789473684213,0.04726315789473684,3829.3684210526317,701.2631578947369,3881.4210526315787,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,321.0,0.0
4020,SVN,2021-11,366880.1,3129.45,2968.4285999999997,4886.45,14.95,13.2142,176493.01999999996,1505.4675499999998,1428.0058499999996,2350.698,7.19195,6.35695,1.2959999999999998,182.35714285714286,87.7255,814.2142857142857,391.68942857142855,131.9125,63.4585,681.3824999999999,327.7885,7676.611111111111,1805777.9444444445,868.695777777778,3.6928333333333336,7187.5,3.4576111111111114,0.4153333333333333,2.416666666666666,2332295.85,1203780.1,1128515.75,,2616.6,2348.4,112.199,57.90900000000001,54.2885,,1129.75,1413.55,0.06799999999999999,46.232666666666674,2078723.0,102.61899999999996,44.5,19.062000000000005,12.930000000000003,31400.840000000004,,153.49299999999997,7.25,20.100000000000005,25.0,,4.5,81.31999999999996,0.9170000000000001,,,,,1413.55,0.06799999999999999,2348.4,1129.75,2616.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,167.0,0.0
4042,SWE,2021-11,1180676.9,861.15,805.3144,15073.15,4.25,4.214099999999999,116206.5378,84.75764999999998,79.26195,1483.5545499999998,0.4183,0.41500000000000015,1.173,33.92857142857143,3.339571428571429,257.7142857142857,25.365214285714284,16.7245,1.646,,,13865.0,,,1.3645,14520.5,1.429142857142857,0.054500000000000014,18.49285714285714,14944609.5,7280039.833333333,6974114.333333333,,67078.66666666667,49424.21052631579,147.09,71.65333333333334,68.64166666666667,,4864.526315789473,2284.684210526316,0.022421052631578956,19.44,10160159.0,24.718000000000007,41.0,19.985000000000007,13.432999999999996,46949.283000000025,0.5,133.982,4.790000000000002,18.800000000000004,18.899999999999995,,2.2199999999999998,82.79999999999998,0.9450000000000001,,,,,2284.684210526316,0.022421052631578956,49424.21052631579,4864.526315789473,67078.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,99.985,0.0,0.015,0.0,111.0,0.0
4063,SWZ,2021-11,46464.6,3.25,4.0143,1244.65,0.3,0.22164999999999996,39633.08469999999,2.7722500000000005,3.424050000000001,1061.6534499999996,0.2559,0.1891,0.655,,,,,,,,,,,,,,,,,286476.3333333333,251225.33333333334,242581.0,,,1167.1818181818182,24.433333333333334,21.426666666666666,20.69,,995.4545454545455,779.3636363636364,0.06663636363636363,55.56,1172369.0,79.49199999999999,21.5,3.1629999999999985,1.8449999999999995,7738.975000000003,,333.4359999999999,3.939999999999999,1.6999999999999997,16.5,24.096999999999994,2.1000000000000005,60.19000000000003,0.6110000000000001,,,,,779.3636363636364,0.06663636363636363,1167.1818181818182,995.4545454545455,,,,,,,,,,,,,
4072,SXM,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51050.0,26582.0,24468.0,,,35.833333333333336,117.57,61.22,56.35,,825.1666666666666,21.833333333333332,0.05033333333333334,,43421.0,1209.088,,,,36327.23200000001,,,,,,,,78.95000000000002,,,,,,21.833333333333332,0.05033333333333334,35.833333333333336,825.1666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,398.0,0.0
4093,SYC,2021-11,22553.5,32.6,29.142849999999992,120.8,0.3,0.21444999999999997,228020.42274999997,329.59250000000003,294.64000000000004,1221.31245,3.0331,2.1665,1.0699999999999998,,,,,,,,,,,,,,,,,172360.25,81491.0,77087.0,,,361.52941176470586,174.26,82.39,77.935,,3655.1176470588234,24.647058823529413,0.024647058823529414,66.435,98910.0,208.3539999999999,36.2,8.605999999999998,5.585999999999999,26382.287000000004,1.1,242.64800000000005,10.550000000000002,7.099999999999997,35.7,,3.6,73.40000000000002,0.7959999999999998,,,,,24.647058823529413,0.024647058823529414,361.52941176470586,3655.1176470588234,,,,,,,,,,,,,
4114,SYR,2021-11,45447.35,197.25,205.95010000000002,2637.25,7.05,7.0929,2486.7632499999995,10.793099999999999,11.26915,144.30349999999996,0.38570000000000004,0.3882999999999999,1.044,,,,,,,,,,,,,,,,,1342360.0,823249.0,722839.0,,,16518.933333333334,7.35,4.5,3.96,,903.6666666666666,3743.4,0.020600000000000004,60.649999999999984,18275704.0,,21.699999999999992,,2.576999999999999,,,376.26400000000007,,,,70.59799999999998,1.5,72.70000000000002,0.5670000000000001,,,,,3743.4,0.020600000000000004,16518.933333333334,903.6666666666666,,,,,,,,,,,,,
4125,TCA,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56343.0,29210.0,27133.0,,,69.0,143.64,74.47,69.17,,1759.0,32.0,0.082,,39226.0,37.312,,,,,,,,,,,,80.22,,,,,,32.0,0.082,69.0,1759.0,,,,,,,,,,,,,
4146,TCD,2021-11,5106.9,1.9,1.9001500000000004,175.0,0.05,0.05005,301.91605000000015,0.1123,0.11234999999999999,10.346000000000002,0.00295,0.0028,0.271,,,,,,,,,,,,,,,,,235748.75,171405.5,64343.25,,,935.5,1.3924999999999998,1.0150000000000001,0.38249999999999995,,55.142857142857146,476.2857142857143,0.0027857142857142863,22.22,16914985.0,11.833,16.699999999999996,2.4859999999999993,1.4460000000000006,1768.152999999999,38.39999999999999,280.99499999999995,6.099999999999998,,,5.817999999999999,,54.239999999999995,0.3979999999999999,,,,,476.2857142857143,0.0027857142857142863,935.5,55.142857142857146,,,,,,,,,,,,,
4167,TGO,2021-11,26137.25,6.0,7.007250000000001,242.9,0.05,0.05005,3082.8619499999995,0.70775,0.8263999999999999,28.650199999999995,0.0059,0.00595,0.6500000000000001,,,,,,,,,1053.111111111111,558759.3333333334,65.90511111111111,0.12422222222222226,1074.0555555555557,0.12677777777777777,0.006444444444444447,172.3777777777778,1433237.0,961057.5,472179.5,,,5615.166666666667,16.905,11.335,5.57,,662.25,3182.1666666666665,0.03750000000000001,38.88999999999999,8478242.0,143.366,19.399999999999995,2.838999999999999,1.5249999999999995,1429.8130000000008,49.20000000000002,280.033,6.150000000000002,0.9,14.199999999999994,10.474999999999998,0.6999999999999997,61.039999999999985,0.515,,,,,3182.1666666666665,0.03750000000000001,5615.166666666667,662.25,,,,,,,,,,,,,
4190,THA,2021-11,1992731.1,7277.55,7630.921399999999,19847.55,57.65,59.649950000000004,28487.591899999992,104.03795000000002,109.08980000000001,283.7357,0.8241499999999998,0.8528,0.916,,,,,,,,,46643.0,15587184.538461538,222.83053846153845,0.6666923076923077,46440.769230769234,0.663923076923077,0.17300000000000001,5.869230769230768,81817939.63157895,44370745.78947368,34782627.578947365,2664566.263157895,638959.3333333334,667254.15,116.96473684210525,63.432105263157894,49.72473684210526,3.809473684210526,9539.0,233417.5,0.33375,55.78500000000001,69950844.0,135.13200000000003,40.10000000000001,11.372999999999998,6.889999999999999,16277.670999999997,0.10000000000000002,109.86100000000003,7.040000000000002,1.8999999999999992,38.79999999999999,90.67000000000002,2.1000000000000005,77.15000000000002,0.7769999999999997,,,,,233417.5,0.33375,667254.15,9539.0,638959.3333333334,0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.22,0.0,0.0,335.0,0.0
4209,TJK,2021-11,17487.35,0.15,0.13584999999999997,125.0,0.0,0.0,1793.6435000000006,0.0154,0.013900000000000004,12.821000000000002,0.0,0.0,-0.004,,,,,,,,,,,,,,,,,4955679.0,2751541.0,2204138.0,,,10849.642857142857,50.83,28.225,22.605,,1112.9285714285713,5452.357142857143,0.055928571428571425,29.63,9749625.0,64.28099999999998,23.300000000000008,3.466,2.1550000000000002,2896.913,4.799999999999999,427.69800000000015,7.110000000000001,,,72.70399999999998,4.799999999999999,71.1,0.6679999999999997,,,,,5452.357142857143,0.055928571428571425,10849.642857142857,1112.9285714285713,,,,,,,,,,,,,
4242,TLS,2021-11,19804.35,1.45,1.4643999999999997,122.0,0.0,0.021449999999999997,14736.750049999999,1.0788499999999999,1.0896500000000002,90.78199999999998,0.0,0.0159,0.6300000000000001,,,,,,,,,,,,,,,,,993437.0,601708.0,391729.0,,,5599.4375,73.92500000000001,44.775000000000006,29.15,,4166.5625,3398.8125,0.2530625,45.60499999999998,1343875.0,87.17599999999999,18.0,3.5559999999999987,1.8969999999999991,6570.102000000001,30.3,335.34599999999983,6.860000000000001,6.299999999999998,78.09999999999998,28.178000000000004,5.900000000000002,69.5,0.606,,,,,3398.8125,0.2530625,5599.4375,4166.5625,,,,,,,,,,,,,
4250,TON,2021-11,1.0,0.0,0.015888888888888886,,,0.0,9.366999999999999,0.0,0.14866666666666667,,,0.0,,,,,,,,,,,,,,,,,,97137.5,58894.0,38243.5,,,843.3333333333334,90.985,55.165,35.82,,7899.6,590.0,0.5523999999999999,43.519999999999996,106759.0,150.02799999999993,22.300000000000008,5.819999999999998,4.031999999999998,5425.621,,227.48999999999992,15.419999999999998,11.800000000000004,44.399999999999984,,2.6000000000000005,70.91,0.7249999999999998,,,,,590.0,0.5523999999999999,843.3333333333334,7899.6,,,,,,,,,,,,,
4271,TTO,2021-11,60986.3,407.8,363.3429,1817.25,12.55,11.392900000000001,43456.91160000001,290.5853,258.90659999999997,1294.915,8.942800000000002,8.118100000000002,1.2119999999999997,,,,,,,,,,,,,,,,,1250567.5,629909.25,620658.25,,2328.75,2481.9,89.1125,44.885000000000005,44.226,,1768.6,680.1,0.04835000000000002,62.960000000000015,1403374.0,266.8860000000001,36.2,10.014000000000001,5.819000000000002,28763.071000000004,,228.467,10.97,,,89.443,3.0,73.51,0.7959999999999998,,,,,680.1,0.04835000000000002,2481.9,1768.6,2328.75,,,,,,,,,,,,
4292,TUN,2021-11,714569.8,171.8,184.22150000000002,25292.7,4.95,5.4,59867.95649999999,14.39375,15.4344,2119.0683500000005,0.4147499999999999,0.4525,0.7129999999999999,,,,,,,,,4895.0,3106407.0,260.26050000000004,0.41,3770.1176470588234,0.3159411764705882,0.05394117647058822,25.88823529411765,9694612.555555556,5762772.611111111,4694047.333333333,216714.61111111112,36190.117647058825,42113.61111111111,81.22333333333333,48.281666666666666,39.32833333333333,1.8155555555555556,3528.5,15754.666666666666,0.13205555555555556,16.67000000000001,11935764.0,74.22800000000001,32.7,8.001000000000001,5.075000000000001,10849.296999999999,2.0,318.991,8.52,1.1,65.79999999999998,78.68699999999997,2.2999999999999994,76.70000000000002,0.7400000000000001,,,,,15754.666666666666,0.13205555555555556,42113.61111111111,3528.5,36190.117647058825,,,,,,,,,,,,
4313,TUR,2021-11,8319112.4,25969.45,26134.450050000003,72838.55,211.8,210.5357,97822.72759999998,305.36949999999996,307.30969999999996,856.4934499999999,2.4905,2.475649999999999,1.0130000000000003,,,,,,,,,356401.8333333333,100653761.66666667,1183.566777777778,4.190888888888889,355496.3333333333,4.1801666666666675,0.0743888888888889,13.483333333333333,117932401.4,55740028.8,49424118.05,12768254.55,149566.65,145607.0,138.674,65.5435,58.11600000000001,15.014500000000002,1712.2,30859.25,0.03625000000000001,28.699999999999992,85042736.0,104.91400000000002,31.600000000000012,8.153,5.061000000000003,25129.341000000008,0.20000000000000004,171.28499999999997,12.129999999999997,14.099999999999998,41.10000000000001,,2.8100000000000005,77.69000000000003,0.8200000000000001,,,,,30859.25,0.03625000000000001,145607.0,1712.2,149566.65,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,111.0,0.0
4343,TWN,2021-11,16465.5,5.4,5.50715,847.6,0.05,0.05005,690.23235,0.22644999999999998,0.23110000000000008,35.5312,0.0021000000000000003,0.0021,0.924,,,,,,,,,16537.5,4154169.111111111,174.14244444444444,0.6933333333333334,16588.777777777777,0.6953888888888888,0.0,3144.3944444444446,27030249.23529412,17669409.76470588,9360839.470588235,,247017.06666666668,223453.52631578947,113.30941176470589,74.06882352941177,39.24,,9367.157894736842,65920.52631578948,0.2763684210526315,41.67000000000001,23855008.0,,42.20000000000001,,8.353,,,103.95699999999995,,,,,,80.46000000000001,,,,,,65920.52631578948,0.2763684210526315,223453.52631578947,9367.157894736842,247017.06666666668,,,,,,,,,,,,
4364,TZA,2021-11,26197.1,3.65,3.7143,725.4,0.1,0.057199999999999994,425.97985,0.05935,0.0606,11.795399999999997,0.00165,0.001,0.15699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.367333333333335,61498438.0,64.699,17.699999999999996,3.1079999999999988,1.8739999999999999,2683.3040000000015,49.100000000000016,217.288,5.75,3.2999999999999985,26.699999999999996,47.95299999999999,0.6999999999999997,65.46000000000001,0.529,,,,,,,,,,,,,,,,,,,,,
4385,UGA,2021-11,126718.95,47.85,54.942899999999995,3233.35,2.05,1.9141,2689.07985,1.0153500000000002,1.16595,68.6143,0.043350000000000014,0.04035000000000001,0.909,,,,,,,,,5052.588235294118,1861472.0588235294,39.50205882352941,0.10723529411764705,5037.35294117647,0.10694117647058825,0.011529411764705885,88.84117647058824,4084926.3333333335,3503608.0,581318.3333333334,,,65381.4,8.666666666666666,7.436666666666667,1.2333333333333334,,1387.4666666666667,51167.2,0.10859999999999999,75.93,47123533.0,213.75899999999996,16.4,2.1679999999999997,1.308,1697.7069999999992,41.60000000000001,213.33300000000003,2.5,3.3999999999999995,16.699999999999996,21.221999999999998,0.5,63.36999999999998,0.5440000000000003,,,,,51167.2,0.10859999999999999,65381.4,1387.4666666666667,,,,,,,,,,,,,
4406,UKR,2021-11,3286402.8,21161.95,21806.85705,79121.7,688.7,660.67855,75607.15625,486.85294999999996,501.6897500000001,1820.2779500000001,15.844250000000002,15.199599999999998,1.052,,,,,,,,,63996.46153846154,14934112.6875,343.5749375,1.4723846153846152,56306.89473684211,1.2953684210526313,0.3935555555555556,2.555555555555556,20276589.45,11815587.7,8481681.75,,243700.9,238047.1,46.64800000000001,27.183000000000003,19.512500000000003,,5476.55,139090.2,0.32,57.869999999999976,43466822.0,77.39000000000003,41.39999999999999,16.461999999999996,11.133000000000003,7894.392999999999,0.10000000000000002,539.849,7.110000000000001,13.5,47.399999999999984,,8.8,72.05999999999997,0.779,,,,,139090.2,0.32,238047.1,5476.55,243700.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,349.0,0.0
4427,URY,2021-11,395895.1,190.65,198.84994999999998,6094.6,1.7,1.5213500000000002,113594.78724999998,54.7035,57.05645,1748.73295,0.48789999999999994,0.43665000000000004,1.0150000000000001,,,,,,,,,,,,,,,,,6674978.05,2769213.05,2630586.35,1275178.65,5266.0,5594.35,191.52700000000002,79.4575,75.48100000000002,36.58800000000001,1605.1,692.75,0.019900000000000004,37.04,3485152.0,19.750999999999994,35.60000000000001,14.654999999999996,10.360999999999999,20551.408999999992,0.10000000000000002,160.70800000000003,6.930000000000002,14.0,19.899999999999995,,2.799999999999999,77.91000000000001,0.817,,,,,692.75,0.019900000000000004,5594.35,1605.1,5266.0,,,,,,,,,,,,
4450,USA,2021-11,46872768.0,84737.4,79315.43575000002,759868.85,1203.35,1167.77145,140794.97045,254.53155,238.24539999999996,2282.470550000001,3.61455,3.5077000000000007,1.0210000000000001,11502.052631578947,34.549578947368424,42255.47368421053,126.92563157894737,,,36924.5,110.91300000000001,1250501.2666666666,639076284.9333333,1919.6374666666663,3.756266666666667,1338451.8666666667,4.020466666666667,0.056733333333333344,17.75333333333333,440254688.9,226668167.7,193615725.8,28856250.15,1167247.1,1232321.95,130.9025,67.39599999999999,57.56749999999998,8.58,3664.0,364702.85,0.10855,47.338124999999984,332915074.0,35.60799999999999,38.29999999999999,15.413000000000006,9.732,54225.44600000001,1.1999999999999997,151.08899999999997,10.789999999999996,19.100000000000005,24.60000000000001,,2.7700000000000014,78.85999999999997,0.9259999999999998,,,,,364702.85,0.10855,1232321.95,3664.0,1167247.1,0.0,0.0,0.005,0.0,0.0,0.0,99.895,0.005,0.09000000000000001,0.0,111.0,0.0
4471,UZB,2021-11,188759.9,257.95,271.82855,1347.7,2.5,2.4499999999999997,5562.270350000001,7.601050000000001,8.01015,39.713300000000004,0.07355,0.0723,0.873,,,,,,,,,,,,,,,,,28974454.384615384,15102729.846153846,,,300155.22222222225,234608.36842105264,85.37999999999998,44.50461538461539,,,6913.315789473684,124590.26315789473,0.36721052631578943,33.32999999999999,33935765.0,76.134,28.199999999999996,4.468999999999999,2.8729999999999993,6253.104000000003,,724.4169999999999,7.569999999999996,1.3000000000000003,24.699999999999992,,4.0,71.72000000000001,0.7200000000000002,,,,,124590.26315789473,0.36721052631578943,234608.36842105264,6913.315789473684,300155.22222222225,,,,,,,,,,,,
